STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,citizen,Country of citizenship,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2019,,132.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2020,,119.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2006,,347.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2007,,353.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2008,,368.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2009,,384.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2010,,386.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2011,,385.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2012,,388.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2013,,404.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2014,,416.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2015,,418.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2016,,433.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2017,,445.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2018,,451.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2019,,471.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2020,,464.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2000,,99.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2001,,102.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2002,,101.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2003,,102.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2004,,102.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2005,,102.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2006,,103.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2007,,104.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2008,,105.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2009,,104.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2010,,105.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2011,,106.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2012,,106.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2013,,109.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2014,,113.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2015,,118.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2016,,123.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2017,,129.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2018,,137.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2019,,148.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2020,,150.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2021,,153.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2022,,161.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2023,,174.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2024,,185.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1995,,3980.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1996,,4037.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1997,,4168.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1998,,4273.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1999,,4333.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2000,,4455.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2001,,4519.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2002,,4555.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2003,,4495.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2004,,4445.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2005,,4307.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2006,,4346.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2007,,4437.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2008,,4518.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2009,,4470.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2010,,4398.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2011,,4377.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2012,,4375.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2013,,4324.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2014,,4304.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2015,,4336.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2016,,4383.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2017,,4449.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2018,,4523.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2019,,4584.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2020,,4574.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2021,,4704.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2022,,4840.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2023,,4911.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2024,,4918.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1995,,1071.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1996,,1109.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1997,,1141.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1998,,1171.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1999,,1177.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2000,,1188.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2001,,1187.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2002,,1190.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2003,,1169.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2004,,1170.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2005,,1181.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2006,,1215.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2007,,1251.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2008,,1290.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2009,,1272.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2010,,1272.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2011,,1286.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2012,,1314.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2013,,1321.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2014,,1327.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2015,,1334.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2016,,1327.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2017,,1333.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2018,,1361.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2019,,1376.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2020,,1368.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2021,,1392.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2022,,1434.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2023,,1440.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2024,,1447.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,1997,,8119.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,1998,,8224.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,1999,,7925.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2000,,7750.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2001,,7574.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2002,,7339.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2003,,7266.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2004,,7342.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2005,,7643.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2006,,7927.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2007,,8258.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2008,,8573.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2009,,8577.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2010,,8418.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2011,,8496.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2012,,8497.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,PL,Poland,2013,,8485.6,,,,,
