DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Norway,2022,9.6,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Norway,2023,13.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2019,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Poland,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2014,16.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2015,10.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2016,10.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2017,7.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2018,4.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2019,7.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2020,9.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2022,7.1,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Portugal,2023,11.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Romania,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2014,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Serbia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2014,37.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2015,38.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2016,46.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2017,46.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2018,51.2,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2019,51.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2020,66.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2021,52.5,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2022,40.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Sweden,2023,42.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2014,2.5,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2015,2.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2016,2.2,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2017,1.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2018,1.3,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2019,1.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2020,1.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2021,1.2,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2022,1.6,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovenia,2023,1.3,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,Slovakia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,United Kingdom,2014,100.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,United Kingdom,2015,105.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,United Kingdom,2016,94.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,United Kingdom,2017,76.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,United Kingdom,2018,72.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Foreign country,United Kingdom,2019,76.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2014,97.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2015,101.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2016,105.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2017,96.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2018,78.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2019,73.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2020,79.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2021,97.0,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2022,77.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Austria,2023,78.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bosnia and Herzegovina,2021,121.6,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bosnia and Herzegovina,2022,105.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bosnia and Herzegovina,2023,91.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2014,185.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2015,189.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2016,166.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2017,145.3,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2018,126.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2019,123.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2020,121.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2021,147.2,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2022,129.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Belgium,2023,128.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2014,221.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2015,174.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2016,141.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2017,114.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2018,101.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2019,75.7,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2020,88.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2021,87.3,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2022,70.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Bulgaria,2023,71.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2014,62.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2015,61.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2016,62.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2017,65.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2018,61.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2019,56.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2020,68.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2021,67.9,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2022,56.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Switzerland,2023,56.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2014,31.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2015,27.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2016,21.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2017,19.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2018,14.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2019,12.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2020,13.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2021,12.1,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2022,9.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Cyprus,2023,9.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2014,148.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2015,123.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2016,98.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2017,68.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2018,52.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2019,51.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2020,64.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2021,67.1,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2022,50.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Czechia,2023,61.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2014,958.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2015,884.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2016,768.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2017,688.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2018,617.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2019,569.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2020,646.9,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2021,634.7,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2022,547.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Germany,2023,524.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2014,87.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2015,78.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2016,75.4,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2017,74.3,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2018,65.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2019,67.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2020,74.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2021,70.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2022,61.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Denmark,2023,70.1,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2014,8626.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2015,8048.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2016,7335.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2017,6544.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2018,5815.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2019,5344.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2020,5431.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2021,5433.6,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2022,4744.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Euro area – 20 countries (from 2023),2023,4625.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2014,20.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2015,17.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2016,19.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2017,16.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2018,14.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2019,11.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2020,19.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2021,18.2,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2022,16.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Estonia,2023,18.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Greece,2014,559.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Greece,2015,519.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Greece,2016,478.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Males,From 15 to 74 years,Reporting country,Greece,2017,432.8,,
