STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,citizen,Country of citizenship,age,Age class,wstatus,Labour force and employment status,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LV,Latvia,2020,,11.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LV,Latvia,2021,,14.7,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LV,Latvia,2022,,10.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LV,Latvia,2023,,10.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,LV,Latvia,2024,,10.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2014,,1.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2015,,1.2,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2016,,1.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2017,,1.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2018,,1.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2019,,1.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,ME,Montenegro,2020,,1.6,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MK,North Macedonia,2014,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MK,North Macedonia,2015,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MK,North Macedonia,2016,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MK,North Macedonia,2017,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MK,North Macedonia,2019,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MK,North Macedonia,2020,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2014,,0.6,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2015,,1.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2016,,1.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2017,,2.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2018,,3.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2019,,5.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2020,,5.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2021,,5.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2022,,6.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2023,,5.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,MT,Malta,2024,,5.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2014,,51.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2015,,52.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2016,,57.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2017,,63.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2018,,68.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2019,,66.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2020,,75.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2021,,66.1,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2022,,52.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2023,,61.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NL,Netherlands,2024,,69.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2014,,25.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2015,,26.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2016,,24.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2017,,26.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2018,,39.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2019,,41.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2020,,44.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2021,,32.6,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2022,,32.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2023,,37.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,NO,Norway,2024,,38.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2014,,5.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2015,,7.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2016,,9.2,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2017,,8.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2018,,12.0,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2019,,11.2,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2020,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2022,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2023,,15.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PL,Poland,2024,,21.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2014,,15.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2015,,12.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2016,,10.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2017,,10.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2018,,13.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2019,,14.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2020,,13.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2021,,3.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2022,,8.0,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2023,,18.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,PT,Portugal,2024,,26.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2014,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2015,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2016,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2017,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2018,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2019,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2020,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2022,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2023,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RO,Romania,2024,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2014,,2.3,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2015,,2.6,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2016,,1.9,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2017,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2018,,1.6,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2019,,1.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2020,,2.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2021,,1.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2022,,1.9,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2023,,,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,RS,Serbia,2024,,1.2,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2014,,40.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2015,,44.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2016,,46.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2017,,43.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2018,,59.2,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,M,Males,FOR,Foreign country,Y15-64,From 15 to 64 years,INAC,Persons outside the labour force,SE,Sweden,2019,,60.9,,,,,
