DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2017,95.29,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2018,100.17,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,71.15,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,76.02,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,80.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,95.61,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,101.05,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,66.22,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,71.78,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2015,76.17,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2016,81.91,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2017,91.33,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2018,96.67,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2008,79.59,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2009,75.41,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,76.15,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,71.40,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,74.55,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,54.03,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,62.86,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,70.52,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,73.50,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2017,75.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2018,77.99,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2008,5.16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2009,4.26,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2010,4.03,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2011,5.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2016,3.16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2017,2.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2018,2.56,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2019,3.40,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2020,3.14,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2016,105,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2017,121,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2018,96,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2019,96,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2020,96,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2021,183,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Albania,2022,219,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2016,835,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2017,927,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2018,1358,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2019,1859,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2020,1917,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2021,2115,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Austria,2022,2239,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bosnia and Herzegovina,2019,14,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bosnia and Herzegovina,2020,14,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bosnia and Herzegovina,2021,19,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bosnia and Herzegovina,2022,18,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2016,2510,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2017,2851,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2018,2961,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2019,3760,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2020,3670,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2021,3804,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Belgium,2022,2112,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2016,60,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2017,57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2018,71,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2019,43,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2020,57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2021,61,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Bulgaria,2022,65,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2016,630,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2017,752,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2018,877,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2019,1485,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2020,1669,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2021,1570,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Switzerland,2022,2006,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2016,80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2017,100,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2018,126,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2019,106,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2020,164,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2021,178,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Cyprus,2022,173,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2016,396,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2017,549,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2018,683,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2019,765,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2020,666,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2021,765,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Czechia,2022,948,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Germany,2017,9046,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Germany,2018,10386,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Germany,2019,16019,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Germany,2020,23157,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Germany,2021,44722,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Germany,2022,47309,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2016,597,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2017,2039,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2018,1681,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2019,1601,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2020,1901,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2021,2125,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Denmark,2022,3365,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2016,534,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2017,348,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2018,456,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2019,431,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2020,337,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2021,325,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Greece,2022,107,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2016,1293,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2017,1433,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2018,1407,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2019,1483,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2020,1328,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2021,1315,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Spain,2022,2008,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2016,282,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2017,324,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2018,368,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2019,569,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2020,895,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2021,802,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Finland,2022,953,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2016,7644,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2017,8969,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2018,9374,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2019,10632,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2020,11416,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2021,12447,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,France,2022,12415,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2016,456,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2017,372,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2018,275,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2019,401,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2020,360,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2021,499,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Croatia,2022,613,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2016,523,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2017,1634,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2018,476,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2019,336,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2020,371,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2021,496,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Hungary,2022,462,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2016,316,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2017,363,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2018,423,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2019,514,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2020,454,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2021,504,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Ireland,2022,375,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Iceland,2019,162,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Iceland,2020,84,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Iceland,2021,85,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Iceland,2022,34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2016,2321,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2017,2294,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2018,2183,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2019,2322,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2020,2515,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2021,2566,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Italy,2022,2247,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2016,271,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2017,333,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2018,417,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2019,418,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2020,482,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2021,350,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Lithuania,2022,429,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Luxembourg,2022,7,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2016,333,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2017,187,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2018,194,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2019,245,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2020,224,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2021,292,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Latvia,2022,220,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Malta,2022,20,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2016,455,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2017,430,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2018,460,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2019,570,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2020,465,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2021,490,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Netherlands,2022,505,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2016,571,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2017,1106,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2018,1471,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2019,1044,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2020,1259,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2021,1744,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Norway,2022,1749,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2016,3071,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2017,3292,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2018,4681,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2019,14709,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2020,6539,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2021,5680,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Poland,2022,5436,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Portugal,2018,158,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Portugal,2019,261,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Portugal,2020,499,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Portugal,2021,473,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Portugal,2022,409,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Romania,2017,532,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Romania,2018,545,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Romania,2019,711,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Romania,2020,878,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Romania,2021,961,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Romania,2022,1271,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Serbia,2016,74,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Serbia,2017,67,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual exploitation,Number,Serbia,2018,70,,
