STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,citizen,Country of citizenship,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SI,Slovenia,2024,,74.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2003,,63.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2004,,62.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2005,,64.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2006,,67.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2007,,68.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2008,,69.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2009,,67.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2010,,65.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2011,,66.1,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2012,,66.7,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2013,,66.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2014,,67.6,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2015,,69.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2016,,71.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2017,,71.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2018,,73.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2019,,74.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2020,,73.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2021,,73.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2022,,75.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2023,,75.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,SK,Slovakia,2024,,76.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,1995,,75.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,1996,,75.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,1997,,76.7,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,1998,,77.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,1999,,77.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2000,,78.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2001,,78.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2002,,77.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2003,,78.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2004,,78.1,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2005,,78.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2006,,77.6,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2007,,77.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2008,,77.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2009,,74.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2010,,74.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2011,,74.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2012,,74.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2013,,75.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2014,,76.6,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2015,,77.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2016,,77.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2017,,78.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2018,,78.6,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,NAT,Reporting country,UK,United Kingdom,2019,,78.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,1995,,77.6,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,1996,,76.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,1997,,75.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,1998,,75.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,1999,,76.7,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2000,,76.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2001,,75.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2002,,75.3,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2003,,75.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2004,,71.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2005,,73.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2006,,74.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2007,,76.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2008,,76.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2009,,75.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2010,,76.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2011,,76.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2012,,76.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2013,,76.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2014,,75.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2015,,75.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2016,,75.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2017,,76.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2018,,77.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2019,,78.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2020,,76.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2021,,76.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2022,,78.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2023,,77.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,AT,Austria,2024,,77.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BA,Bosnia and Herzegovina,2021,,61.1,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BA,Bosnia and Herzegovina,2022,,62.7,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BA,Bosnia and Herzegovina,2023,,64.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BA,Bosnia and Herzegovina,2024,,66.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,1995,,66.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,1996,,66.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,1997,,67.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,1998,,67.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,1999,,67.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2000,,69.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2001,,68.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2002,,68.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2003,,67.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2004,,67.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2005,,68.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2006,,67.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2007,,68.7,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2008,,68.6,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2009,,67.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2010,,67.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2011,,67.1,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2012,,66.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2013,,66.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2014,,65.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2015,,65.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2016,,66.5,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2017,,67.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2018,,68.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2019,,68.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2020,,68.4,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2021,,68.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2022,,69.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2023,,69.9,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BE,Belgium,2024,,70.2,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2000,,56.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2001,,53.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2002,,54.1,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2003,,56.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2004,,58.7,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2005,,60.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2006,,62.8,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2007,,66.0,,,,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2008,,68.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAN(1.0),"Employment rates by sex, age and citizenship (%)",A,Annual,PC,Percentage,M,Males,Y15-64,From 15 to 64 years,TOTAL,Total,BG,Bulgaria,2009,,66.9,,,,,
