reason,apprehen,geo,TIME_PERIOD,Migrants number,Migrants number per 100k inhabitants
Overstay,In the external border area,France,2022,2780,4.09
Overstay,In the external border area,France,2023,4230,6.2
Overstay,In the external border area,Croatia,2021,100,2.57
Overstay,In the external border area,Croatia,2022,155,4.01
Overstay,In the external border area,Croatia,2023,265,6.88
Overstay,In the external border area,Hungary,2021,54985,569.71
Overstay,In the external border area,Hungary,2022,60120,625.57
Overstay,In the external border area,Hungary,2023,54885,571.73
Overstay,In the external border area,Ireland,2019,0,0.0
Overstay,In the external border area,Ireland,2020,0,0.0
Overstay,In the external border area,Ireland,2021,0,0.0
Overstay,In the external border area,Ireland,2022,0,0.0
Overstay,In the external border area,Ireland,2023,0,0.0
Overstay,In the external border area,Iceland,2021,0,0.0
Overstay,In the external border area,Italy,2021,5,0.01
Overstay,In the external border area,Italy,2022,1215,2.06
Overstay,In the external border area,Italy,2023,1830,3.1
Overstay,In the external border area,Liechtenstein,2021,0,0.0
Overstay,In the external border area,Liechtenstein,2022,0,0.0
Overstay,In the external border area,Liechtenstein,2023,0,0.0
Overstay,In the external border area,Lithuania,2021,0,0.0
Overstay,In the external border area,Lithuania,2022,0,0.0
Overstay,In the external border area,Lithuania,2023,0,0.0
Overstay,In the external border area,Luxembourg,2021,0,0.0
Overstay,In the external border area,Luxembourg,2022,5,0.77
Overstay,In the external border area,Luxembourg,2023,0,0.0
Overstay,In the external border area,Latvia,2021,0,0.0
Overstay,In the external border area,Latvia,2022,13255,706.65
Overstay,In the external border area,Latvia,2023,14050,746.15
Overstay,In the external border area,Montenegro,2021,45,7.25
Overstay,In the external border area,Montenegro,2022,130,21.05
Overstay,In the external border area,Montenegro,2023,175,28.38
Overstay,In the external border area,Malta,2021,280,54.25
Overstay,In the external border area,Malta,2022,335,64.4
Overstay,In the external border area,Malta,2023,330,60.88
Overstay,In the external border area,Netherlands,2021,0,0.0
Overstay,In the external border area,Netherlands,2022,0,0.0
Overstay,In the external border area,Netherlands,2023,0,0.0
Overstay,In the external border area,Norway,2021,0,0.0
Overstay,In the external border area,Norway,2022,0,0.0
Overstay,In the external border area,Poland,2021,1265,3.41
Overstay,In the external border area,Poland,2022,1160,3.14
Overstay,In the external border area,Poland,2023,2485,6.76
Overstay,In the external border area,Portugal,2021,0,0.0
Overstay,In the external border area,Portugal,2022,0,0.0
Overstay,In the external border area,Portugal,2023,0,0.0
Overstay,In the external border area,Romania,2021,0,0.0
Overstay,In the external border area,Romania,2022,1480,7.77
Overstay,In the external border area,Romania,2023,1715,9.0
Overstay,In the external border area,Sweden,2021,0,0.0
Overstay,In the external border area,Sweden,2022,405,3.87
Overstay,In the external border area,Sweden,2023,770,7.32
Overstay,In the external border area,Slovenia,2021,1815,86.06
Overstay,In the external border area,Slovenia,2022,2705,128.37
Overstay,In the external border area,Slovenia,2023,0,0.0
Overstay,In the external border area,Slovakia,2021,10,0.18
Overstay,In the external border area,Slovakia,2022,5,0.09
Overstay,In the external border area,Slovakia,2023,5,0.09
Overstay,In the inland area,Austria,2021,0,0.0
Overstay,In the inland area,Austria,2022,0,0.0
Overstay,In the inland area,Belgium,2021,0,0.0
Overstay,In the inland area,Belgium,2022,25,0.22
Overstay,In the inland area,Belgium,2023,25,0.21
Overstay,In the inland area,Bulgaria,2021,270,4.13
Overstay,In the inland area,Bulgaria,2022,195,3.01
Overstay,In the inland area,Bulgaria,2023,245,3.8
Overstay,In the inland area,Switzerland,2020,4690,54.5
Overstay,In the inland area,Switzerland,2021,5305,61.19
Overstay,In the inland area,Switzerland,2022,6925,79.24
Overstay,In the inland area,Switzerland,2023,10725,121.66
Overstay,In the inland area,Cyprus,2021,0,0.0
Overstay,In the inland area,Cyprus,2022,0,0.0
Overstay,In the inland area,Cyprus,2023,1440,156.4
Overstay,In the inland area,Czechia,2021,2020,19.25
Overstay,In the inland area,Czechia,2022,3295,31.33
Overstay,In the inland area,Czechia,2023,5525,51.03
Overstay,In the inland area,Germany,2021,0,0.0
Overstay,In the inland area,Germany,2022,0,0.0
Overstay,In the inland area,Germany,2023,0,0.0
Overstay,In the inland area,Denmark,2021,250,4.28
Overstay,In the inland area,Denmark,2022,160,2.72
Overstay,In the inland area,Denmark,2023,215,3.62
Overstay,In the inland area,Estonia,2021,655,49.25
Overstay,In the inland area,Estonia,2022,515,38.67
Overstay,In the inland area,Estonia,2023,430,31.48
Overstay,In the inland area,Greece,2021,740,6.93
Overstay,In the inland area,Greece,2022,640,6.12
Overstay,In the inland area,Greece,2023,225,2.16
Overstay,In the inland area,Spain,2021,30615,64.59
Overstay,In the inland area,Spain,2022,68100,143.41
Overstay,In the inland area,Spain,2023,90860,188.96
Overstay,In the inland area,European Union - 27 countries (from 2020),2023,108955,
Overstay,In the inland area,Finland,2021,290,5.24
Overstay,In the inland area,Finland,2022,240,4.33
Overstay,In the inland area,Finland,2023,340,6.11
Overstay,In the inland area,France,2021,5,0.01
Overstay,In the inland area,France,2022,15,0.02
Overstay,In the inland area,France,2023,125,0.18
Overstay,In the inland area,Croatia,2021,360,9.25
Overstay,In the inland area,Croatia,2022,470,12.17
Overstay,In the inland area,Croatia,2023,920,23.89
Overstay,In the inland area,Hungary,2021,175,1.81
Overstay,In the inland area,Hungary,2022,25,0.26
Overstay,In the inland area,Hungary,2023,45,0.47
Overstay,In the inland area,Ireland,2019,0,0.0
Overstay,In the inland area,Ireland,2020,0,0.0
Overstay,In the inland area,Ireland,2021,480,9.47
Overstay,In the inland area,Ireland,2022,1170,22.7
Overstay,In the inland area,Ireland,2023,1310,24.85
Overstay,In the inland area,Iceland,2021,130,35.25
Overstay,In the inland area,Italy,2021,0,0.0
Overstay,In the inland area,Italy,2022,0,0.0
Overstay,In the inland area,Italy,2023,0,0.0
Overstay,In the inland area,Liechtenstein,2021,5,12.8
Overstay,In the inland area,Liechtenstein,2022,10,25.44
Overstay,In the inland area,Liechtenstein,2023,0,0.0
Overstay,In the inland area,Lithuania,2021,0,0.0
Overstay,In the inland area,Lithuania,2022,0,0.0
Overstay,In the inland area,Lithuania,2023,0,0.0
Overstay,In the inland area,Luxembourg,2021,0,0.0
Overstay,In the inland area,Luxembourg,2022,0,0.0
Overstay,In the inland area,Luxembourg,2023,60,9.08
Overstay,In the inland area,Latvia,2021,40,2.11
Overstay,In the inland area,Latvia,2022,25,1.33
Overstay,In the inland area,Latvia,2023,0,0.0
Overstay,In the inland area,Montenegro,2021,1000,161.1
Overstay,In the inland area,Montenegro,2022,570,92.28
Overstay,In the inland area,Montenegro,2023,595,96.48
Overstay,In the inland area,Malta,2021,415,80.41
Overstay,In the inland area,Malta,2022,40,7.69
Overstay,In the inland area,Malta,2023,195,35.97
Overstay,In the inland area,Netherlands,2021,0,0.0
Overstay,In the inland area,Netherlands,2022,0,0.0
Overstay,In the inland area,Netherlands,2023,0,0.0
Overstay,In the inland area,Norway,2021,0,0.0
Overstay,In the inland area,Norway,2022,85,1.57
Overstay,In the inland area,Norway,2023,70,1.28
Overstay,In the inland area,Poland,2021,685,1.85
Overstay,In the inland area,Poland,2022,685,1.86
Overstay,In the inland area,Poland,2023,1315,3.58
Overstay,In the inland area,Portugal,2021,1765,16.98
Overstay,In the inland area,Portugal,2022,2120,20.34
Overstay,In the inland area,Portugal,2023,1590,15.12
Overstay,In the inland area,Romania,2021,760,3.96
Overstay,In the inland area,Romania,2022,2785,14.63
Overstay,In the inland area,Romania,2023,2165,11.36
Overstay,In the inland area,Sweden,2021,2350,22.64
Overstay,In the inland area,Sweden,2022,0,0.0
Overstay,In the inland area,Sweden,2023,0,0.0
Overstay,In the inland area,Slovenia,2021,955,45.28
Overstay,In the inland area,Slovenia,2022,1340,63.59
Overstay,In the inland area,Slovenia,2023,1650,77.94
Overstay,In the inland area,Slovakia,2021,255,4.67
Overstay,In the inland area,Slovakia,2022,205,3.77
Overstay,In the inland area,Slovakia,2023,270,4.97
Overstay,Total,Austria,2021,0,0.0
Overstay,Total,Austria,2022,0,0.0
Overstay,Total,Belgium,2021,0,0.0
Overstay,Total,Belgium,2022,30,0.26
Overstay,Total,Belgium,2023,25,0.21
Overstay,Total,Bulgaria,2021,270,4.13
Overstay,Total,Bulgaria,2022,815,12.57
Overstay,Total,Bulgaria,2023,830,12.87
Overstay,Total,Switzerland,2020,4690,54.5
Overstay,Total,Switzerland,2021,5305,61.19
Overstay,Total,Switzerland,2022,6925,79.24
Overstay,Total,Switzerland,2023,10725,121.66
Overstay,Total,Cyprus,2021,0,0.0
Overstay,Total,Cyprus,2022,0,0.0
Overstay,Total,Cyprus,2023,2540,275.88
Overstay,Total,Czechia,2021,2020,19.25
Overstay,Total,Czechia,2022,3295,31.33
Overstay,Total,Czechia,2023,5535,51.12
Overstay,Total,Germany,2021,0,0.0
Overstay,Total,Germany,2022,0,0.0
Overstay,Total,Germany,2023,0,0.0
Overstay,Total,Denmark,2021,305,5.22
Overstay,Total,Denmark,2022,325,5.53
Overstay,Total,Denmark,2023,905,15.25
Overstay,Total,Estonia,2021,720,54.13
Overstay,Total,Estonia,2022,790,59.32
Overstay,Total,Estonia,2023,650,47.59
Overstay,Total,Greece,2021,740,6.93
Overstay,Total,Greece,2022,680,6.5
Overstay,Total,Greece,2023,225,2.16
Overstay,Total,Spain,2021,30615,64.59
Overstay,Total,Spain,2022,68100,143.41
Overstay,Total,Spain,2023,90860,188.96
Overstay,Total,European Union - 27 countries (from 2020),2023,192545,
Overstay,Total,Finland,2021,355,6.42
Overstay,Total,Finland,2022,620,11.17
Overstay,Total,Finland,2023,755,13.57
Overstay,Total,France,2021,1790,2.64
Overstay,Total,France,2022,2795,4.11
Overstay,Total,France,2023,4355,6.39
Overstay,Total,Croatia,2021,460,11.82
Overstay,Total,Croatia,2022,625,16.18
Overstay,Total,Croatia,2023,1185,30.77
Overstay,Total,Hungary,2021,55160,571.52
Overstay,Total,Hungary,2022,60145,625.83
Overstay,Total,Hungary,2023,54930,572.2
Overstay,Total,Ireland,2019,0,0.0
Overstay,Total,Ireland,2020,0,0.0
Overstay,Total,Ireland,2021,480,9.47
Overstay,Total,Ireland,2022,1170,22.7
Overstay,Total,Ireland,2023,1310,24.85
Overstay,Total,Iceland,2021,130,35.25
Overstay,Total,Italy,2021,5,0.01
Overstay,Total,Italy,2022,1215,2.06
Overstay,Total,Italy,2023,1830,3.1
Overstay,Total,Liechtenstein,2021,5,12.8
Overstay,Total,Liechtenstein,2022,10,25.44
Overstay,Total,Liechtenstein,2023,0,0.0
Overstay,Total,Lithuania,2021,0,0.0
Overstay,Total,Lithuania,2022,0,0.0
Overstay,Total,Lithuania,2023,0,0.0
Overstay,Total,Luxembourg,2021,0,0.0
Overstay,Total,Luxembourg,2022,5,0.77
Overstay,Total,Luxembourg,2023,60,9.08
Overstay,Total,Latvia,2021,45,2.38
Overstay,Total,Latvia,2022,13280,707.98
Overstay,Total,Latvia,2023,14055,746.41
Overstay,Total,Montenegro,2021,1045,168.35
Overstay,Total,Montenegro,2022,700,113.33
Overstay,Total,Montenegro,2023,770,124.86
Overstay,Total,Malta,2021,695,134.66
Overstay,Total,Malta,2022,375,72.09
Overstay,Total,Malta,2023,525,96.85
Overstay,Total,Netherlands,2021,0,0.0
Overstay,Total,Netherlands,2022,0,0.0
Overstay,Total,Netherlands,2023,0,0.0
Overstay,Total,Norway,2021,0,0.0
Overstay,Total,Norway,2022,85,1.57
Overstay,Total,Norway,2023,70,1.28
Overstay,Total,Poland,2021,1950,5.26
Overstay,Total,Poland,2022,1845,5.0
Overstay,Total,Poland,2023,3800,10.34
Overstay,Total,Portugal,2021,1765,16.98
Overstay,Total,Portugal,2022,2120,20.34
Overstay,Total,Portugal,2023,1590,15.12
Overstay,Total,Romania,2021,760,3.96
Overstay,Total,Romania,2022,4265,22.4
Overstay,Total,Romania,2023,3880,20.36
Overstay,Total,Sweden,2021,2350,22.64
Overstay,Total,Sweden,2022,405,3.87
Overstay,Total,Sweden,2023,770,7.32
Overstay,Total,Slovenia,2021,2770,131.34
Overstay,Total,Slovenia,2022,4040,191.73
Overstay,Total,Slovenia,2023,1650,77.94
Overstay,Total,Slovakia,2021,265,4.85
Overstay,Total,Slovakia,2022,210,3.86
Overstay,Total,Slovakia,2023,275,5.07
Other reason,Between border crossing points - at land,Austria,2021,0,0.0
Other reason,Between border crossing points - at land,Austria,2022,0,0.0
Other reason,Between border crossing points - at land,Belgium,2021,0,0.0
Other reason,Between border crossing points - at land,Belgium,2022,0,0.0
Other reason,Between border crossing points - at land,Belgium,2023,0,0.0
Other reason,Between border crossing points - at land,Bulgaria,2021,1115,17.07
Other reason,Between border crossing points - at land,Bulgaria,2022,0,0.0
Other reason,Between border crossing points - at land,Bulgaria,2023,0,0.0
Other reason,Between border crossing points - at land,Switzerland,2020,0,0.0
Other reason,Between border crossing points - at land,Switzerland,2021,0,0.0
Other reason,Between border crossing points - at land,Switzerland,2022,0,0.0
Other reason,Between border crossing points - at land,Switzerland,2023,0,0.0
Other reason,Between border crossing points - at land,Cyprus,2021,0,0.0
Other reason,Between border crossing points - at land,Cyprus,2022,0,0.0
Other reason,Between border crossing points - at land,Cyprus,2023,5,0.54
Other reason,Between border crossing points - at land,Czechia,2021,0,0.0
Other reason,Between border crossing points - at land,Czechia,2022,0,0.0
Other reason,Between border crossing points - at land,Czechia,2023,0,0.0
Other reason,Between border crossing points - at land,Germany,2021,0,0.0
Other reason,Between border crossing points - at land,Germany,2022,0,0.0
Other reason,Between border crossing points - at land,Germany,2023,0,0.0
Other reason,Between border crossing points - at land,Denmark,2021,0,0.0
Other reason,Between border crossing points - at land,Denmark,2022,0,0.0
Other reason,Between border crossing points - at land,Denmark,2023,0,0.0
Other reason,Between border crossing points - at land,Estonia,2021,0,0.0
Other reason,Between border crossing points - at land,Estonia,2022,0,0.0
Other reason,Between border crossing points - at land,Estonia,2023,0,0.0
Other reason,Between border crossing points - at land,Greece,2021,0,0.0
Other reason,Between border crossing points - at land,Greece,2022,0,0.0
Other reason,Between border crossing points - at land,Greece,2023,0,0.0
Other reason,Between border crossing points - at land,Spain,2021,0,0.0
Other reason,Between border crossing points - at land,Spain,2022,0,0.0
Other reason,Between border crossing points - at land,Spain,2023,0,0.0
Other reason,Between border crossing points - at land,European Union - 27 countries (from 2020),2023,8010,
Other reason,Between border crossing points - at land,Finland,2021,0,0.0
Other reason,Between border crossing points - at land,Finland,2022,0,0.0
Other reason,Between border crossing points - at land,Finland,2023,0,0.0
Other reason,Between border crossing points - at land,France,2023,0,0.0
Other reason,Between border crossing points - at land,Croatia,2021,0,0.0
Other reason,Between border crossing points - at land,Croatia,2022,0,0.0
Other reason,Between border crossing points - at land,Croatia,2023,5,0.13
Other reason,Between border crossing points - at land,Hungary,2021,100,1.04
Other reason,Between border crossing points - at land,Hungary,2022,75,0.78
Other reason,Between border crossing points - at land,Hungary,2023,100,1.04
Other reason,Between border crossing points - at land,Ireland,2019,0,0.0
Other reason,Between border crossing points - at land,Ireland,2020,0,0.0
Other reason,Between border crossing points - at land,Ireland,2021,0,0.0
Other reason,Between border crossing points - at land,Ireland,2022,0,0.0
Other reason,Between border crossing points - at land,Ireland,2023,0,0.0
Other reason,Between border crossing points - at land,Iceland,2021,0,0.0
Other reason,Between border crossing points - at land,Italy,2021,0,0.0
Other reason,Between border crossing points - at land,Italy,2022,0,0.0
Other reason,Between border crossing points - at land,Italy,2023,0,0.0
Other reason,Between border crossing points - at land,Liechtenstein,2021,0,0.0
Other reason,Between border crossing points - at land,Liechtenstein,2022,0,0.0
Other reason,Between border crossing points - at land,Liechtenstein,2023,0,0.0
Other reason,Between border crossing points - at land,Lithuania,2021,0,0.0
Other reason,Between border crossing points - at land,Lithuania,2022,0,0.0
Other reason,Between border crossing points - at land,Lithuania,2023,0,0.0
Other reason,Between border crossing points - at land,Luxembourg,2021,0,0.0
Other reason,Between border crossing points - at land,Luxembourg,2022,0,0.0
Other reason,Between border crossing points - at land,Luxembourg,2023,0,0.0
Other reason,Between border crossing points - at land,Latvia,2021,0,0.0
Other reason,Between border crossing points - at land,Latvia,2022,0,0.0
Other reason,Between border crossing points - at land,Latvia,2023,0,0.0
Other reason,Between border crossing points - at land,Montenegro,2021,0,0.0
Other reason,Between border crossing points - at land,Montenegro,2022,0,0.0
Other reason,Between border crossing points - at land,Montenegro,2023,0,0.0
Other reason,Between border crossing points - at land,Malta,2021,0,0.0
Other reason,Between border crossing points - at land,Malta,2022,0,0.0
Other reason,Between border crossing points - at land,Malta,2023,0,0.0
Other reason,Between border crossing points - at land,Netherlands,2021,0,0.0
Other reason,Between border crossing points - at land,Netherlands,2022,0,0.0
Other reason,Between border crossing points - at land,Netherlands,2023,0,0.0
Other reason,Between border crossing points - at land,Norway,2021,0,0.0
Other reason,Between border crossing points - at land,Norway,2022,0,0.0
Other reason,Between border crossing points - at land,Poland,2021,5,0.01
Other reason,Between border crossing points - at land,Poland,2022,480,1.3
Other reason,Between border crossing points - at land,Poland,2023,345,0.94
Other reason,Between border crossing points - at land,Portugal,2021,0,0.0
Other reason,Between border crossing points - at land,Portugal,2022,0,0.0
Other reason,Between border crossing points - at land,Portugal,2023,0,0.0
Other reason,Between border crossing points - at land,Romania,2021,5895,30.7
Other reason,Between border crossing points - at land,Romania,2022,6485,34.06
Other reason,Between border crossing points - at land,Romania,2023,7545,39.6
Other reason,Between border crossing points - at land,Sweden,2021,0,0.0
Other reason,Between border crossing points - at land,Sweden,2022,0,0.0
Other reason,Between border crossing points - at land,Sweden,2023,0,0.0
Other reason,Between border crossing points - at land,Slovenia,2021,0,0.0
Other reason,Between border crossing points - at land,Slovenia,2022,0,0.0
Other reason,Between border crossing points - at land,Slovenia,2023,0,0.0
Other reason,Between border crossing points - at land,Slovakia,2021,0,0.0
Other reason,Between border crossing points - at land,Slovakia,2022,0,0.0
Other reason,Between border crossing points - at land,Slovakia,2023,0,0.0
Other reason,Between border crossing points - at sea,Austria,2021,0,0.0
Other reason,Between border crossing points - at sea,Austria,2022,0,0.0
Other reason,Between border crossing points - at sea,Belgium,2021,0,0.0
Other reason,Between border crossing points - at sea,Belgium,2022,0,0.0
Other reason,Between border crossing points - at sea,Belgium,2023,0,0.0
Other reason,Between border crossing points - at sea,Bulgaria,2021,0,0.0
Other reason,Between border crossing points - at sea,Bulgaria,2022,0,0.0
Other reason,Between border crossing points - at sea,Bulgaria,2023,0,0.0
Other reason,Between border crossing points - at sea,Switzerland,2020,0,0.0
Other reason,Between border crossing points - at sea,Switzerland,2021,0,0.0
Other reason,Between border crossing points - at sea,Switzerland,2022,0,0.0
Other reason,Between border crossing points - at sea,Switzerland,2023,0,0.0
Other reason,Between border crossing points - at sea,Cyprus,2021,0,0.0
Other reason,Between border crossing points - at sea,Cyprus,2022,0,0.0
Other reason,Between border crossing points - at sea,Cyprus,2023,0,0.0
Other reason,Between border crossing points - at sea,Czechia,2021,0,0.0
Other reason,Between border crossing points - at sea,Czechia,2022,0,0.0
Other reason,Between border crossing points - at sea,Czechia,2023,0,0.0
Other reason,Between border crossing points - at sea,Germany,2021,0,0.0
Other reason,Between border crossing points - at sea,Germany,2022,0,0.0
Other reason,Between border crossing points - at sea,Germany,2023,0,0.0
Other reason,Between border crossing points - at sea,Denmark,2021,0,0.0
Other reason,Between border crossing points - at sea,Denmark,2022,0,0.0
Other reason,Between border crossing points - at sea,Denmark,2023,0,0.0
Other reason,Between border crossing points - at sea,Estonia,2021,0,0.0
Other reason,Between border crossing points - at sea,Estonia,2022,0,0.0
Other reason,Between border crossing points - at sea,Estonia,2023,0,0.0
Other reason,Between border crossing points - at sea,Greece,2021,0,0.0
Other reason,Between border crossing points - at sea,Greece,2022,5,0.05
Other reason,Between border crossing points - at sea,Greece,2023,0,0.0
Other reason,Between border crossing points - at sea,Spain,2021,0,0.0
Other reason,Between border crossing points - at sea,Spain,2022,0,0.0
Other reason,Between border crossing points - at sea,Spain,2023,0,0.0
Other reason,Between border crossing points - at sea,European Union - 27 countries (from 2020),2021,0,
Other reason,Between border crossing points - at sea,European Union - 27 countries (from 2020),2023,40,
Other reason,Between border crossing points - at sea,Finland,2021,0,0.0
Other reason,Between border crossing points - at sea,Finland,2022,0,0.0
Other reason,Between border crossing points - at sea,Finland,2023,0,0.0
Other reason,Between border crossing points - at sea,France,2023,0,0.0
Other reason,Between border crossing points - at sea,Croatia,2021,0,0.0
Other reason,Between border crossing points - at sea,Croatia,2022,0,0.0
Other reason,Between border crossing points - at sea,Croatia,2023,0,0.0
Other reason,Between border crossing points - at sea,Hungary,2021,0,0.0
Other reason,Between border crossing points - at sea,Hungary,2022,0,0.0
Other reason,Between border crossing points - at sea,Hungary,2023,0,0.0
Other reason,Between border crossing points - at sea,Ireland,2019,0,0.0
Other reason,Between border crossing points - at sea,Ireland,2020,0,0.0
Other reason,Between border crossing points - at sea,Ireland,2021,0,0.0
Other reason,Between border crossing points - at sea,Ireland,2022,0,0.0
Other reason,Between border crossing points - at sea,Ireland,2023,0,0.0
Other reason,Between border crossing points - at sea,Iceland,2021,0,0.0
Other reason,Between border crossing points - at sea,Italy,2021,0,0.0
Other reason,Between border crossing points - at sea,Italy,2022,0,0.0
Other reason,Between border crossing points - at sea,Italy,2023,0,0.0
Other reason,Between border crossing points - at sea,Liechtenstein,2021,0,0.0
Other reason,Between border crossing points - at sea,Liechtenstein,2022,0,0.0
Other reason,Between border crossing points - at sea,Liechtenstein,2023,0,0.0
Other reason,Between border crossing points - at sea,Lithuania,2021,0,0.0
Other reason,Between border crossing points - at sea,Lithuania,2022,0,0.0
Other reason,Between border crossing points - at sea,Lithuania,2023,0,0.0
Other reason,Between border crossing points - at sea,Luxembourg,2021,0,0.0
Other reason,Between border crossing points - at sea,Luxembourg,2022,0,0.0
Other reason,Between border crossing points - at sea,Luxembourg,2023,0,0.0
Other reason,Between border crossing points - at sea,Latvia,2021,0,0.0
Other reason,Between border crossing points - at sea,Latvia,2022,0,0.0
Other reason,Between border crossing points - at sea,Latvia,2023,0,0.0
Other reason,Between border crossing points - at sea,Montenegro,2021,0,0.0
Other reason,Between border crossing points - at sea,Montenegro,2022,0,0.0
Other reason,Between border crossing points - at sea,Montenegro,2023,0,0.0
Other reason,Between border crossing points - at sea,Malta,2021,0,0.0
Other reason,Between border crossing points - at sea,Malta,2022,0,0.0
Other reason,Between border crossing points - at sea,Malta,2023,0,0.0
Other reason,Between border crossing points - at sea,Netherlands,2021,0,0.0
Other reason,Between border crossing points - at sea,Netherlands,2022,0,0.0
Other reason,Between border crossing points - at sea,Netherlands,2023,0,0.0
Other reason,Between border crossing points - at sea,Norway,2021,0,0.0
Other reason,Between border crossing points - at sea,Norway,2022,0,0.0
Other reason,Between border crossing points - at sea,Poland,2021,0,0.0
Other reason,Between border crossing points - at sea,Poland,2022,0,0.0
Other reason,Between border crossing points - at sea,Poland,2023,0,0.0
Other reason,Between border crossing points - at sea,Portugal,2021,0,0.0
Other reason,Between border crossing points - at sea,Portugal,2022,0,0.0
Other reason,Between border crossing points - at sea,Portugal,2023,0,0.0
Other reason,Between border crossing points - at sea,Romania,2021,0,0.0
Other reason,Between border crossing points - at sea,Romania,2022,0,0.0
Other reason,Between border crossing points - at sea,Romania,2023,40,0.21
Other reason,Between border crossing points - at sea,Sweden,2021,0,0.0
Other reason,Between border crossing points - at sea,Sweden,2022,0,0.0
Other reason,Between border crossing points - at sea,Sweden,2023,0,0.0
Other reason,Between border crossing points - at sea,Slovenia,2021,0,0.0
Other reason,Between border crossing points - at sea,Slovenia,2022,0,0.0
Other reason,Between border crossing points - at sea,Slovenia,2023,0,0.0
Other reason,Between border crossing points - at sea,Slovakia,2021,0,0.0
Other reason,Between border crossing points - at sea,Slovakia,2022,0,0.0
Other reason,Between border crossing points - at sea,Slovakia,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Austria,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Austria,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Belgium,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Belgium,2022,965,8.31
Other reason,"At the border crossing point – at sea, land, air",Belgium,2023,785,6.68
Other reason,"At the border crossing point – at sea, land, air",Bulgaria,2021,560,8.57
Other reason,"At the border crossing point – at sea, land, air",Bulgaria,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Bulgaria,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Switzerland,2020,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Switzerland,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Switzerland,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Switzerland,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Cyprus,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Cyprus,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Cyprus,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Czechia,2021,330,3.14
Other reason,"At the border crossing point – at sea, land, air",Czechia,2022,200,1.9
Other reason,"At the border crossing point – at sea, land, air",Czechia,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Germany,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Germany,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Germany,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Denmark,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Denmark,2022,5,0.09
Other reason,"At the border crossing point – at sea, land, air",Denmark,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Estonia,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Estonia,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Estonia,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Greece,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Greece,2022,5,0.05
Other reason,"At the border crossing point – at sea, land, air",Greece,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Spain,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Spain,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Spain,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",European Union - 27 countries (from 2020),2023,15580,
Other reason,"At the border crossing point – at sea, land, air",Finland,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Finland,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Finland,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",France,2021,440,0.65
Other reason,"At the border crossing point – at sea, land, air",France,2022,725,1.07
Other reason,"At the border crossing point – at sea, land, air",France,2023,835,1.22
Other reason,"At the border crossing point – at sea, land, air",Croatia,2021,25,0.64
Other reason,"At the border crossing point – at sea, land, air",Croatia,2022,20,0.52
Other reason,"At the border crossing point – at sea, land, air",Croatia,2023,140,3.64
Other reason,"At the border crossing point – at sea, land, air",Hungary,2021,3650,37.82
Other reason,"At the border crossing point – at sea, land, air",Hungary,2022,2285,23.78
Other reason,"At the border crossing point – at sea, land, air",Hungary,2023,2310,24.06
Other reason,"At the border crossing point – at sea, land, air",Ireland,2019,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Ireland,2020,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Ireland,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Ireland,2022,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Ireland,2023,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Iceland,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Italy,2021,0,0.0
Other reason,"At the border crossing point – at sea, land, air",Italy,2022,1390,2.35
Other reason,"At the border crossing point – at sea, land, air",Italy,2023,2240,3.8
Other reason,"At the border crossing point – at sea, land, air",Liechtenstein,2021,0,0.0
