sex,citizen,geo,TIME_PERIOD,OBS_VALUE
Males,EU27 countries (from 2020) except reporting country,Germany,2015,73.7
Males,EU27 countries (from 2020) except reporting country,Germany,2016,76.6
Males,EU27 countries (from 2020) except reporting country,Germany,2017,67.4
Males,EU27 countries (from 2020) except reporting country,Germany,2018,66.2
Males,EU27 countries (from 2020) except reporting country,Germany,2019,62.9
Males,EU27 countries (from 2020) except reporting country,Germany,2020,80.8
Males,EU27 countries (from 2020) except reporting country,Germany,2021,72.8
Males,EU27 countries (from 2020) except reporting country,Germany,2022,64.0
Males,EU27 countries (from 2020) except reporting country,Germany,2023,60.1
Males,EU27 countries (from 2020) except reporting country,Denmark,2014,4.0
Males,EU27 countries (from 2020) except reporting country,Denmark,2015,4.1
Males,EU27 countries (from 2020) except reporting country,Denmark,2016,3.7
Males,EU27 countries (from 2020) except reporting country,Denmark,2017,3.6
Males,EU27 countries (from 2020) except reporting country,Denmark,2018,4.1
Males,EU27 countries (from 2020) except reporting country,Denmark,2019,3.4
Males,EU27 countries (from 2020) except reporting country,Denmark,2020,2.4
Males,EU27 countries (from 2020) except reporting country,Denmark,2021,4.0
Males,EU27 countries (from 2020) except reporting country,Denmark,2022,3.6
Males,EU27 countries (from 2020) except reporting country,Denmark,2023,5.2
Males,EU27 countries (from 2020) except reporting country,Greece,2014,10.1
Males,EU27 countries (from 2020) except reporting country,Greece,2015,5.3
Males,EU27 countries (from 2020) except reporting country,Greece,2016,4.6
Males,EU27 countries (from 2020) except reporting country,Greece,2017,4.4
Males,EU27 countries (from 2020) except reporting country,Greece,2018,4.7
Males,EU27 countries (from 2020) except reporting country,Greece,2019,3.9
Males,EU27 countries (from 2020) except reporting country,Greece,2020,3.2
Males,EU27 countries (from 2020) except reporting country,Greece,2021,1.8
Males,EU27 countries (from 2020) except reporting country,Greece,2022,1.4
Males,EU27 countries (from 2020) except reporting country,Spain,2014,154.9
Males,EU27 countries (from 2020) except reporting country,Spain,2015,112.1
Males,EU27 countries (from 2020) except reporting country,Spain,2016,101.9
Males,EU27 countries (from 2020) except reporting country,Spain,2017,91.9
Males,EU27 countries (from 2020) except reporting country,Spain,2018,79.2
Males,EU27 countries (from 2020) except reporting country,Spain,2019,71.4
Males,EU27 countries (from 2020) except reporting country,Spain,2020,88.8
Males,EU27 countries (from 2020) except reporting country,Spain,2021,70.6
Males,EU27 countries (from 2020) except reporting country,Spain,2022,58.2
Males,EU27 countries (from 2020) except reporting country,Spain,2023,63.1
Males,EU27 countries (from 2020) except reporting country,Finland,2014,2.7
Males,EU27 countries (from 2020) except reporting country,Finland,2015,2.6
Males,EU27 countries (from 2020) except reporting country,Finland,2017,2.5
Males,EU27 countries (from 2020) except reporting country,Finland,2018,2.0
Males,EU27 countries (from 2020) except reporting country,Finland,2020,2.3
Males,EU27 countries (from 2020) except reporting country,Finland,2021,3.0
Males,EU27 countries (from 2020) except reporting country,Finland,2022,3.0
Males,EU27 countries (from 2020) except reporting country,Finland,2023,4.5
Males,EU27 countries (from 2020) except reporting country,France,2014,36.1
Males,EU27 countries (from 2020) except reporting country,France,2015,39.9
Males,EU27 countries (from 2020) except reporting country,France,2016,35.8
Males,EU27 countries (from 2020) except reporting country,France,2017,30.5
Males,EU27 countries (from 2020) except reporting country,France,2018,28.6
Males,EU27 countries (from 2020) except reporting country,France,2019,30.7
Males,EU27 countries (from 2020) except reporting country,France,2020,20.2
Males,EU27 countries (from 2020) except reporting country,France,2021,23.5
Males,EU27 countries (from 2020) except reporting country,France,2022,23.2
Males,EU27 countries (from 2020) except reporting country,France,2023,25.5
Males,EU27 countries (from 2020) except reporting country,Ireland,2014,14.0
Males,EU27 countries (from 2020) except reporting country,Ireland,2015,11.8
Males,EU27 countries (from 2020) except reporting country,Ireland,2016,8.4
Males,EU27 countries (from 2020) except reporting country,Ireland,2017,7.4
Males,EU27 countries (from 2020) except reporting country,Ireland,2018,5.7
Males,EU27 countries (from 2020) except reporting country,Ireland,2019,5.5
Males,EU27 countries (from 2020) except reporting country,Ireland,2020,7.6
Males,EU27 countries (from 2020) except reporting country,Ireland,2021,8.4
Males,EU27 countries (from 2020) except reporting country,Ireland,2022,5.3
Males,EU27 countries (from 2020) except reporting country,Ireland,2023,5.8
Males,EU27 countries (from 2020) except reporting country,Iceland,2020,0.6
Males,EU27 countries (from 2020) except reporting country,Iceland,2021,0.6
Males,EU27 countries (from 2020) except reporting country,Iceland,2022,0.7
Males,EU27 countries (from 2020) except reporting country,Iceland,2023,0.6
Males,EU27 countries (from 2020) except reporting country,Italy,2014,61.6
Males,EU27 countries (from 2020) except reporting country,Italy,2015,59.8
Males,EU27 countries (from 2020) except reporting country,Italy,2016,56.9
Males,EU27 countries (from 2020) except reporting country,Italy,2017,50.8
Males,EU27 countries (from 2020) except reporting country,Italy,2018,45.2
Males,EU27 countries (from 2020) except reporting country,Italy,2019,50.6
Males,EU27 countries (from 2020) except reporting country,Italy,2020,45.1
Males,EU27 countries (from 2020) except reporting country,Italy,2021,40.5
Males,EU27 countries (from 2020) except reporting country,Italy,2022,30.4
Males,EU27 countries (from 2020) except reporting country,Italy,2023,29.7
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2014,4.2
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2015,4.9
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2016,4.2
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2017,4.2
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2018,3.9
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2019,4.9
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2020,5.3
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2021,3.9
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2022,2.6
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2023,3.8
Males,EU27 countries (from 2020) except reporting country,Malta,2017,0.4
Males,EU27 countries (from 2020) except reporting country,Malta,2018,0.5
Males,EU27 countries (from 2020) except reporting country,Malta,2020,0.5
Males,EU27 countries (from 2020) except reporting country,Malta,2021,0.7
Males,EU27 countries (from 2020) except reporting country,Malta,2022,0.6
Males,EU27 countries (from 2020) except reporting country,Netherlands,2014,4.8
Males,EU27 countries (from 2020) except reporting country,Netherlands,2015,7.3
Males,EU27 countries (from 2020) except reporting country,Netherlands,2016,6.0
Males,EU27 countries (from 2020) except reporting country,Netherlands,2017,3.8
Males,EU27 countries (from 2020) except reporting country,Netherlands,2018,3.2
Males,EU27 countries (from 2020) except reporting country,Netherlands,2019,3.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2020,3.1
Males,EU27 countries (from 2020) except reporting country,Netherlands,2021,8.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2022,3.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2023,7.3
Males,EU27 countries (from 2020) except reporting country,Norway,2014,6.8
Males,EU27 countries (from 2020) except reporting country,Norway,2015,8.1
Males,EU27 countries (from 2020) except reporting country,Norway,2016,6.2
Males,EU27 countries (from 2020) except reporting country,Norway,2017,5.1
Males,EU27 countries (from 2020) except reporting country,Norway,2018,5.9
Males,EU27 countries (from 2020) except reporting country,Norway,2019,7.9
Males,EU27 countries (from 2020) except reporting country,Norway,2020,9.6
Males,EU27 countries (from 2020) except reporting country,Norway,2021,8.8
Males,EU27 countries (from 2020) except reporting country,Norway,2023,7.4
Males,EU27 countries (from 2020) except reporting country,Sweden,2014,7.5
Males,EU27 countries (from 2020) except reporting country,Sweden,2015,4.9
Males,EU27 countries (from 2020) except reporting country,Sweden,2016,5.7
Males,EU27 countries (from 2020) except reporting country,Sweden,2017,6.1
Males,EU27 countries (from 2020) except reporting country,Sweden,2018,3.5
Males,EU27 countries (from 2020) except reporting country,Sweden,2019,5.2
Males,EU27 countries (from 2020) except reporting country,Sweden,2020,6.9
Males,EU27 countries (from 2020) except reporting country,Sweden,2021,4.9
Males,EU27 countries (from 2020) except reporting country,Sweden,2022,4.9
Males,EU27 countries (from 2020) except reporting country,Sweden,2023,6.7
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2014,46.6
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2015,49.2
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2016,44.4
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2017,34.2
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2018,32.2
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2019,33.4
Males,Foreign country,Austria,2014,36.6
Males,Foreign country,Austria,2015,39.9
Males,Foreign country,Austria,2016,47.0
Males,Foreign country,Austria,2017,44.2
Males,Foreign country,Austria,2018,41.0
Males,Foreign country,Austria,2019,37.5
Males,Foreign country,Austria,2020,51.1
Males,Foreign country,Austria,2021,54.2
Males,Foreign country,Austria,2022,43.7
Males,Foreign country,Austria,2023,54.0
Males,Foreign country,Belgium,2014,53.3
Males,Foreign country,Belgium,2015,52.0
Males,Foreign country,Belgium,2016,46.5
Males,Foreign country,Belgium,2017,45.1
Males,Foreign country,Belgium,2018,42.7
Males,Foreign country,Belgium,2019,31.9
Males,Foreign country,Belgium,2020,33.3
Males,Foreign country,Belgium,2021,34.7
Males,Foreign country,Belgium,2022,33.6
Males,Foreign country,Belgium,2023,39.2
Males,Foreign country,Switzerland,2014,55.5
Males,Foreign country,Switzerland,2015,58.5
Males,Foreign country,Switzerland,2016,62.4
Males,Foreign country,Switzerland,2017,54.0
Males,Foreign country,Switzerland,2018,53.0
Males,Foreign country,Switzerland,2019,50.7
Males,Foreign country,Switzerland,2020,53.5
Males,Foreign country,Switzerland,2021,58.8
Males,Foreign country,Switzerland,2022,46.8
Males,Foreign country,Switzerland,2023,46.8
Males,Foreign country,Cyprus,2014,6.4
Males,Foreign country,Cyprus,2015,5.4
Males,Foreign country,Cyprus,2016,5.5
Males,Foreign country,Cyprus,2017,4.9
Males,Foreign country,Cyprus,2018,3.6
Males,Foreign country,Cyprus,2019,3.3
Males,Foreign country,Cyprus,2020,5.6
Males,Foreign country,Cyprus,2021,5.6
Males,Foreign country,Cyprus,2022,5.1
Males,Foreign country,Cyprus,2023,5.7
Males,Foreign country,Czechia,2014,3.0
Males,Foreign country,Czechia,2015,2.3
Males,Foreign country,Czechia,2016,2.1
Males,Foreign country,Czechia,2017,1.2
Males,Foreign country,Czechia,2018,1.1
Males,Foreign country,Czechia,2019,0.7
Males,Foreign country,Czechia,2020,2.1
Males,Foreign country,Czechia,2021,1.9
Males,Foreign country,Czechia,2022,2.3
Males,Foreign country,Czechia,2023,2.9
Males,Foreign country,Germany,2014,228.2
Males,Foreign country,Germany,2015,235.8
Males,Foreign country,Germany,2016,256.0
Males,Foreign country,Germany,2017,266.8
Males,Foreign country,Germany,2018,263.0
Males,Foreign country,Germany,2019,247.8
Males,Foreign country,Germany,2020,324.1
Males,Foreign country,Germany,2021,275.4
Males,Foreign country,Germany,2022,241.0
Males,Foreign country,Germany,2023,245.0
Males,Foreign country,Denmark,2014,14.1
Males,Foreign country,Denmark,2015,13.4
Males,Foreign country,Denmark,2016,11.6
Males,Foreign country,Denmark,2017,13.0
Males,Foreign country,Denmark,2018,12.3
Males,Foreign country,Denmark,2019,9.6
Males,Foreign country,Denmark,2020,10.4
Males,Foreign country,Denmark,2021,10.2
Males,Foreign country,Denmark,2022,10.4
Males,Foreign country,Denmark,2023,11.9
Males,Foreign country,Estonia,2014,7.1
Males,Foreign country,Estonia,2015,4.9
Males,Foreign country,Estonia,2016,7.2
Males,Foreign country,Estonia,2017,6.4
Males,Foreign country,Estonia,2018,5.7
Males,Foreign country,Estonia,2019,3.4
Males,Foreign country,Estonia,2020,6.0
Males,Foreign country,Estonia,2021,5.9
Males,Foreign country,Estonia,2022,5.4
Males,Foreign country,Estonia,2023,4.7
Males,Foreign country,Greece,2014,75.3
Males,Foreign country,Greece,2015,59.2
Males,Foreign country,Greece,2016,49.3
Males,Foreign country,Greece,2017,39.9
Males,Foreign country,Greece,2018,32.3
Males,Foreign country,Greece,2019,36.6
Males,Foreign country,Greece,2020,31.8
Males,Foreign country,Greece,2021,15.5
Males,Foreign country,Greece,2022,12.6
Males,Foreign country,Greece,2023,9.7
Males,Foreign country,Spain,2014,521.1
Males,Foreign country,Spain,2015,435.3
Males,Foreign country,Spain,2016,356.5
Males,Foreign country,Spain,2017,319.5
Males,Foreign country,Spain,2018,301.6
Males,Foreign country,Spain,2019,286.3
Males,Foreign country,Spain,2020,339.1
Males,Foreign country,Spain,2021,321.8
Males,Foreign country,Spain,2022,292.5
Males,Foreign country,Spain,2023,293.1
Males,Foreign country,Finland,2014,8.7
Males,Foreign country,Finland,2015,7.9
Males,Foreign country,Finland,2016,7.1
Males,Foreign country,Finland,2017,7.0
Males,Foreign country,Finland,2018,7.0
Males,Foreign country,Finland,2019,6.9
Males,Foreign country,Finland,2020,8.3
Males,Foreign country,Finland,2021,11.9
Males,Foreign country,Finland,2022,12.3
Males,Foreign country,Finland,2023,15.8
Males,Foreign country,France,2014,191.5
Males,Foreign country,France,2015,213.0
Males,Foreign country,France,2016,195.2
Males,Foreign country,France,2017,187.1
Males,Foreign country,France,2018,174.1
Males,Foreign country,France,2019,156.0
Males,Foreign country,France,2020,155.2
Males,Foreign country,France,2021,148.7
Males,Foreign country,France,2022,139.3
Males,Foreign country,France,2023,144.3
Males,Foreign country,Ireland,2014,24.3
Males,Foreign country,Ireland,2015,20.9
Males,Foreign country,Ireland,2016,16.2
Males,Foreign country,Ireland,2017,14.6
Males,Foreign country,Ireland,2018,12.2
Males,Foreign country,Ireland,2019,11.7
Males,Foreign country,Ireland,2020,15.1
Males,Foreign country,Ireland,2021,16.4
Males,Foreign country,Ireland,2022,11.3
Males,Foreign country,Ireland,2023,13.0
Males,Foreign country,Iceland,2020,1.1
Males,Foreign country,Iceland,2021,1.1
Males,Foreign country,Iceland,2022,1.0
Males,Foreign country,Iceland,2023,1.2
Males,Foreign country,Italy,2014,238.0
Males,Foreign country,Italy,2015,228.7
Males,Foreign country,Italy,2016,212.1
Males,Foreign country,Italy,2017,193.9
Males,Foreign country,Italy,2018,176.1
Males,Foreign country,Italy,2019,178.7
Males,Foreign country,Italy,2020,167.7
Males,Foreign country,Italy,2021,179.9
Males,Foreign country,Italy,2022,146.8
Males,Foreign country,Italy,2023,143.3
Males,Foreign country,Lithuania,2022,1.1
Males,Foreign country,Luxembourg,2014,5.7
Males,Foreign country,Luxembourg,2015,6.3
Males,Foreign country,Luxembourg,2016,6.1
Males,Foreign country,Luxembourg,2017,5.7
Males,Foreign country,Luxembourg,2018,5.3
Males,Foreign country,Luxembourg,2019,6.0
Males,Foreign country,Luxembourg,2020,6.9
Males,Foreign country,Luxembourg,2021,5.0
Males,Foreign country,Luxembourg,2022,4.1
Males,Foreign country,Luxembourg,2023,5.6
Males,Foreign country,Latvia,2014,12.4
Males,Foreign country,Latvia,2015,9.3
Males,Foreign country,Latvia,2016,8.0
Males,Foreign country,Latvia,2017,9.2
Males,Foreign country,Latvia,2018,8.1
Males,Foreign country,Latvia,2019,5.1
Males,Foreign country,Latvia,2020,6.5
Males,Foreign country,Latvia,2021,6.6
Males,Foreign country,Latvia,2022,5.4
Males,Foreign country,Latvia,2023,5.1
Males,Foreign country,Malta,2017,1.6
Males,Foreign country,Malta,2018,2.5
Males,Foreign country,Malta,2019,2.3
Males,Foreign country,Malta,2020,3.0
Males,Foreign country,Malta,2021,2.1
Males,Foreign country,Malta,2022,3.5
Males,Foreign country,Malta,2023,3.6
Males,Foreign country,Netherlands,2014,22.1
Males,Foreign country,Netherlands,2015,24.8
Males,Foreign country,Netherlands,2016,19.9
Males,Foreign country,Netherlands,2017,17.1
Males,Foreign country,Netherlands,2018,14.1
Males,Foreign country,Netherlands,2019,14.7
Males,Foreign country,Netherlands,2020,16.1
Males,Foreign country,Netherlands,2021,19.5
Males,Foreign country,Netherlands,2022,13.0
Males,Foreign country,Netherlands,2023,18.9
Males,Foreign country,Norway,2014,11.2
Males,Foreign country,Norway,2015,15.0
Males,Foreign country,Norway,2016,14.6
Males,Foreign country,Norway,2017,12.3
Males,Foreign country,Norway,2018,13.5
Males,Foreign country,Norway,2019,15.8
Males,Foreign country,Norway,2020,18.2
Males,Foreign country,Norway,2021,17.0
Males,Foreign country,Norway,2022,9.6
Males,Foreign country,Norway,2023,13.5
Males,Foreign country,Portugal,2014,16.2
Males,Foreign country,Portugal,2015,10.8
Males,Foreign country,Portugal,2016,10.9
Males,Foreign country,Portugal,2017,7.3
Males,Foreign country,Portugal,2018,4.7
Males,Foreign country,Portugal,2019,7.2
Males,Foreign country,Portugal,2020,9.5
Males,Foreign country,Portugal,2022,7.1
Males,Foreign country,Portugal,2023,11.4
Males,Foreign country,Sweden,2014,37.3
Males,Foreign country,Sweden,2015,38.5
Males,Foreign country,Sweden,2016,46.9
Males,Foreign country,Sweden,2017,46.0
Males,Foreign country,Sweden,2018,51.2
Males,Foreign country,Sweden,2019,51.2
Males,Foreign country,Sweden,2020,66.0
Males,Foreign country,Sweden,2021,52.5
Males,Foreign country,Sweden,2022,40.7
Males,Foreign country,Sweden,2023,42.1
Males,Foreign country,Slovenia,2014,2.5
Males,Foreign country,Slovenia,2015,2.4
Males,Foreign country,Slovenia,2016,2.2
Males,Foreign country,Slovenia,2017,1.4
Males,Foreign country,Slovenia,2018,1.3
Males,Foreign country,Slovenia,2019,1.4
Males,Foreign country,Slovenia,2020,1.4
Males,Foreign country,Slovenia,2021,1.2
Males,Foreign country,Slovenia,2022,1.6
Males,Foreign country,Slovenia,2023,1.3
Males,Foreign country,United Kingdom,2014,100.7
Males,Foreign country,United Kingdom,2015,105.7
Males,Foreign country,United Kingdom,2016,94.2
Males,Foreign country,United Kingdom,2017,76.3
Males,Foreign country,United Kingdom,2018,72.6
Males,Foreign country,United Kingdom,2019,76.2
Males,Reporting country,Austria,2014,97.2
Males,Reporting country,Austria,2015,101.4
Males,Reporting country,Austria,2016,105.9
Males,Reporting country,Austria,2017,96.5
Males,Reporting country,Austria,2018,78.5
Males,Reporting country,Austria,2019,73.8
Males,Reporting country,Austria,2020,79.7
Males,Reporting country,Austria,2021,97.0
Males,Reporting country,Austria,2022,77.1
Males,Reporting country,Austria,2023,78.5
Males,Reporting country,Bosnia and Herzegovina,2021,121.6
Males,Reporting country,Bosnia and Herzegovina,2022,105.5
Males,Reporting country,Bosnia and Herzegovina,2023,91.5
Males,Reporting country,Belgium,2014,185.6
Males,Reporting country,Belgium,2015,189.9
Males,Reporting country,Belgium,2016,166.2
Males,Reporting country,Belgium,2017,145.3
Males,Reporting country,Belgium,2018,126.5
Males,Reporting country,Belgium,2019,123.6
Males,Reporting country,Belgium,2020,121.5
Males,Reporting country,Belgium,2021,147.2
Males,Reporting country,Belgium,2022,129.4
Males,Reporting country,Belgium,2023,128.2
Males,Reporting country,Bulgaria,2014,221.3
Males,Reporting country,Bulgaria,2015,174.1
Males,Reporting country,Bulgaria,2016,141.2
Males,Reporting country,Bulgaria,2017,114.0
Males,Reporting country,Bulgaria,2018,101.7
Males,Reporting country,Bulgaria,2019,75.7
Males,Reporting country,Bulgaria,2020,88.4
Males,Reporting country,Bulgaria,2021,87.3
Males,Reporting country,Bulgaria,2022,70.6
Males,Reporting country,Bulgaria,2023,71.6
Males,Reporting country,Switzerland,2014,62.0
Males,Reporting country,Switzerland,2015,61.4
Males,Reporting country,Switzerland,2016,62.8
Males,Reporting country,Switzerland,2017,65.1
Males,Reporting country,Switzerland,2018,61.2
Males,Reporting country,Switzerland,2019,56.9
Males,Reporting country,Switzerland,2020,68.8
Males,Reporting country,Switzerland,2021,67.9
Males,Reporting country,Switzerland,2022,56.0
Males,Reporting country,Switzerland,2023,56.1
Males,Reporting country,Cyprus,2014,31.7
Males,Reporting country,Cyprus,2015,27.1
Males,Reporting country,Cyprus,2016,21.7
Males,Reporting country,Cyprus,2017,19.2
Males,Reporting country,Cyprus,2018,14.7
Males,Reporting country,Cyprus,2019,12.7
Males,Reporting country,Cyprus,2020,13.4
Males,Reporting country,Cyprus,2021,12.1
Males,Reporting country,Cyprus,2022,9.8
Males,Reporting country,Cyprus,2023,9.4
Males,Reporting country,Czechia,2014,148.3
Males,Reporting country,Czechia,2015,123.1
Males,Reporting country,Czechia,2016,98.4
Males,Reporting country,Czechia,2017,68.5
Males,Reporting country,Czechia,2018,52.7
Males,Reporting country,Czechia,2019,51.0
Males,Reporting country,Czechia,2020,64.7
Males,Reporting country,Czechia,2021,67.1
Males,Reporting country,Czechia,2022,50.2
Males,Reporting country,Czechia,2023,61.2
Males,Reporting country,Germany,2014,958.8
Males,Reporting country,Germany,2015,884.3
Males,Reporting country,Germany,2016,768.5
Males,Reporting country,Germany,2017,688.1
Males,Reporting country,Germany,2018,617.8
Males,Reporting country,Germany,2019,569.1
Males,Reporting country,Germany,2020,646.9
Males,Reporting country,Germany,2021,634.7
Males,Reporting country,Germany,2022,547.8
Males,Reporting country,Germany,2023,524.3
Males,Reporting country,Denmark,2014,87.3
Males,Reporting country,Denmark,2015,78.8
Males,Reporting country,Denmark,2016,75.4
Males,Reporting country,Denmark,2017,74.3
Males,Reporting country,Denmark,2018,65.2
Males,Reporting country,Denmark,2019,67.2
Males,Reporting country,Denmark,2020,74.6
Males,Reporting country,Denmark,2021,70.8
Males,Reporting country,Denmark,2022,61.2
Males,Reporting country,Denmark,2023,70.1
Males,Reporting country,Estonia,2014,20.2
Males,Reporting country,Estonia,2015,17.5
Males,Reporting country,Estonia,2016,19.4
Males,Reporting country,Estonia,2017,16.0
Males,Reporting country,Estonia,2018,14.1
Males,Reporting country,Estonia,2019,11.2
Males,Reporting country,Estonia,2020,19.4
Males,Reporting country,Estonia,2021,18.2
Males,Reporting country,Estonia,2022,16.8
Males,Reporting country,Estonia,2023,18.2
Males,Reporting country,Greece,2014,559.4
Males,Reporting country,Greece,2015,519.4
Males,Reporting country,Greece,2016,478.3
Males,Reporting country,Greece,2017,432.8
Males,Reporting country,Greece,2018,374.0
Males,Reporting country,Greece,2019,331.6
Males,Reporting country,Greece,2020,317.7
Males,Reporting country,Greece,2021,275.1
Males,Reporting country,Greece,2022,231.5
Males,Reporting country,Greece,2023,212.0
Males,Reporting country,Spain,2014,2395.4
Males,Reporting country,Spain,2015,2124.0
Males,Reporting country,Spain,2016,1856.5
Males,Reporting country,Spain,2017,1586.4
Males,Reporting country,Spain,2018,1372.6
Males,Reporting country,Spain,2019,1241.2
Males,Reporting country,Spain,2020,1340.2
Males,Reporting country,Spain,2021,1312.8
Males,Reporting country,Spain,2022,1136.8
Males,Reporting country,Spain,2023,1065.0
Males,Reporting country,Finland,2014,120.2
Males,Reporting country,Finland,2015,128.6
Males,Reporting country,Finland,2016,118.1
Males,Reporting country,Finland,2017,117.7
Males,Reporting country,Finland,2018,98.4
Males,Reporting country,Finland,2019,95.5
Males,Reporting country,Finland,2020,106.1
Males,Reporting country,Finland,2021,106.3
Males,Reporting country,Finland,2022,90.9
Males,Reporting country,Finland,2023,99.3
Males,Reporting country,France,2014,1413.8
Males,Reporting country,France,2015,1429.5
Males,Reporting country,France,2016,1365.2
Males,Reporting country,France,2017,1255.7
Males,Reporting country,France,2018,1199.2
Males,Reporting country,France,2019,1135.9
Males,Reporting country,France,2020,1060.9
Males,Reporting country,France,2021,1075.5
Males,Reporting country,France,2022,1029.0
Males,Reporting country,France,2023,1030.0
Males,Reporting country,Croatia,2014,161.0
Males,Reporting country,Croatia,2015,151.5
Males,Reporting country,Croatia,2016,117.3
Males,Reporting country,Croatia,2017,97.4
Males,Reporting country,Croatia,2018,67.2
Males,Reporting country,Croatia,2019,54.8
Males,Reporting country,Croatia,2020,66.2
Males,Reporting country,Croatia,2021,63.9
Males,Reporting country,Croatia,2022,53.4
Males,Reporting country,Croatia,2023,51.5
Males,Reporting country,Hungary,2014,181.4
Males,Reporting country,Hungary,2015,161.2
Males,Reporting country,Hungary,2016,126.9
Males,Reporting country,Hungary,2017,95.4
Males,Reporting country,Hungary,2018,86.7
Males,Reporting country,Hungary,2019,84.8
Males,Reporting country,Hungary,2020,103.9
Males,Reporting country,Hungary,2021,98.8
Males,Reporting country,Hungary,2022,94.6
Males,Reporting country,Hungary,2023,104.9
Males,Reporting country,Ireland,2014,132.0
Males,Reporting country,Ireland,2015,113.2
Males,Reporting country,Ireland,2016,98.1
Males,Reporting country,Ireland,2017,75.5
Males,Reporting country,Ireland,2018,62.7
Males,Reporting country,Ireland,2019,56.6
Males,Reporting country,Ireland,2020,58.4
Males,Reporting country,Ireland,2021,69.9
Males,Reporting country,Ireland,2022,51.5
Males,Reporting country,Ireland,2023,51.7
Males,Reporting country,Iceland,2014,4.5
Males,Reporting country,Iceland,2015,3.4
Males,Reporting country,Iceland,2016,2.8
Males,Reporting country,Iceland,2017,2.8
Males,Reporting country,Iceland,2018,2.8
Males,Reporting country,Iceland,2019,3.9
Males,Reporting country,Iceland,2020,5.2
Males,Reporting country,Iceland,2021,5.4
Males,Reporting country,Iceland,2022,3.8
Males,Reporting country,Iceland,2023,3.6
Males,Reporting country,Italy,2014,1503.9
Males,Reporting country,Italy,2015,1440.7
Males,Reporting country,Italy,2016,1405.0
Males,Reporting country,Italy,2017,1345.4
Males,Reporting country,Italy,2018,1247.7
Males,Reporting country,Italy,2019,1146.6
Males,Reporting country,Italy,2020,1038.8
Males,Reporting country,Italy,2021,1056.3
Males,Reporting country,Italy,2022,875.2
Males,Reporting country,Italy,2023,844.7
Males,Reporting country,Lithuania,2014,89.0
Males,Reporting country,Lithuania,2015,72.9
Males,Reporting country,Lithuania,2016,66.0
Males,Reporting country,Lithuania,2017,61.0
Males,Reporting country,Lithuania,2018,50.0
Males,Reporting country,Lithuania,2019,51.2
Males,Reporting country,Lithuania,2020,69.1
Males,Reporting country,Lithuania,2021,56.0
Males,Reporting country,Lithuania,2022,46.7
Males,Reporting country,Lithuania,2023,56.3
Males,Reporting country,Luxembourg,2014,2.9
Males,Reporting country,Luxembourg,2015,2.9
Males,Reporting country,Luxembourg,2016,3.1
Males,Reporting country,Luxembourg,2017,2.9
Males,Reporting country,Luxembourg,2018,3.1
Males,Reporting country,Luxembourg,2019,3.4
Males,Reporting country,Luxembourg,2020,4.2
Males,Reporting country,Luxembourg,2021,3.5
Males,Reporting country,Luxembourg,2022,3.7
Males,Reporting country,Luxembourg,2023,3.4
Males,Reporting country,Latvia,2014,46.6
Males,Reporting country,Latvia,2015,45.9
Males,Reporting country,Latvia,2016,45.5
Males,Reporting country,Latvia,2017,38.4
Males,Reporting country,Latvia,2018,33.0
Males,Reporting country,Latvia,2019,29.7
Males,Reporting country,Latvia,2020,37.9
Males,Reporting country,Latvia,2021,33.6
Males,Reporting country,Latvia,2022,33.4
Males,Reporting country,Latvia,2023,30.6
Males,Reporting country,Montenegro,2014,25.2
Males,Reporting country,Montenegro,2015,25.4
Males,Reporting country,Montenegro,2016,26.9
Males,Reporting country,Montenegro,2017,22.9
Males,Reporting country,Montenegro,2018,23.7
Males,Reporting country,Montenegro,2019,23.2
Males,Reporting country,Montenegro,2020,25.5
Males,Reporting country,North Macedonia,2014,160.3
Males,Reporting country,North Macedonia,2015,154.6
Males,Reporting country,North Macedonia,2016,141.5
Males,Reporting country,North Macedonia,2017,132.3
Males,Reporting country,North Macedonia,2018,123.9
Males,Reporting country,North Macedonia,2019,94.2
Males,Reporting country,North Macedonia,2020,94.6
Males,Reporting country,Malta,2014,7.0
Males,Reporting country,Malta,2015,6.4
Males,Reporting country,Malta,2016,5.1
Males,Reporting country,Malta,2017,3.6
Males,Reporting country,Malta,2018,3.6
Males,Reporting country,Malta,2019,3.5
Males,Reporting country,Malta,2020,4.4
Males,Reporting country,Malta,2021,4.3
