sex,citizen,geo,TIME_PERIOD,OBS_VALUE
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2018,3.7
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2019,5.2
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2020,5.0
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2021,4.3
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2022,7.9
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2023,9.5
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2014,5.5
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2015,5.0
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2016,5.9
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2017,7.2
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2018,6.8
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2019,8.0
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2020,8.9
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2021,10.7
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2022,11.6
Females,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2023,13.3
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2014,49.9
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2015,48.6
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2016,48.2
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2017,44.2
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2018,43.6
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2019,43.8
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2020,42.2
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2021,35.5
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2022,34.9
Females,Non-EU27 countries (from 2020) nor reporting country,Latvia,2023,37.0
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2014,2.4
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2015,3.3
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2016,2.5
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2017,3.4
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2018,4.6
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2019,4.4
Females,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2020,2.7
Females,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2019,0.5
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2014,3.0
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2015,4.2
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2016,4.2
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2017,9.5
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2018,16.6
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2019,16.7
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2020,19.5
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2021,19.5
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2022,24.1
Females,Non-EU27 countries (from 2020) nor reporting country,Malta,2023,26.3
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2014,63.8
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2015,67.5
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2016,68.5
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2017,73.2
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2018,86.2
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2019,95.2
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2020,96.8
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2021,85.6
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2022,89.1
Females,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2023,99.2
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2014,33.1
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2015,36.7
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2016,35.8
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2017,37.1
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2018,44.0
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2019,48.2
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2020,44.9
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2021,43.1
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2022,45.1
Females,Non-EU27 countries (from 2020) nor reporting country,Norway,2023,52.9
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2014,9.1
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2015,12.8
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2016,15.3
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2017,26.2
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2018,34.3
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2019,41.0
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2020,37.2
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2021,31.9
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2022,49.2
Females,Non-EU27 countries (from 2020) nor reporting country,Poland,2023,109.1
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2014,48.1
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2015,42.6
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2016,44.9
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2017,44.8
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2018,47.9
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2019,63.2
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2020,62.6
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2021,28.1
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2022,54.0
Females,Non-EU27 countries (from 2020) nor reporting country,Portugal,2023,119.0
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2014,3.3
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2015,1.8
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2016,1.7
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2017,1.9
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2018,2.1
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2019,1.9
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2020,1.2
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2021,1.3
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2022,1.6
Females,Non-EU27 countries (from 2020) nor reporting country,Serbia,2023,2.7
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2014,55.5
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2015,58.4
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2016,64.8
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2017,69.7
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2018,77.2
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2019,83.5
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2020,77.6
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2021,74.9
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2022,84.2
Females,Non-EU27 countries (from 2020) nor reporting country,Sweden,2023,89.4
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2014,4.9
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2015,7.2
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2016,9.0
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2017,12.2
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2018,13.6
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2019,13.2
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2020,15.6
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2021,15.5
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2022,19.5
Females,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2023,28.3
Females,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2014,476.7
Females,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2015,506.7
Females,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2016,513.3
Females,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2017,528.9
Females,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2018,540.4
Females,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2019,590.6
Females,No response,Greece,2022,1.4
Females,No response,France,2014,7.3
Females,No response,France,2015,6.4
Females,No response,France,2016,5.5
Females,No response,France,2017,5.5
Females,No response,France,2018,7.6
Females,No response,France,2019,7.6
Females,No response,Ireland,2017,2.4
Females,No response,Netherlands,2014,40.2
Females,No response,Netherlands,2015,45.2
Females,No response,Netherlands,2016,43.5
Females,No response,Netherlands,2017,39.9
Females,No response,Netherlands,2018,43.5
Females,No response,Netherlands,2019,45.8
Females,No response,Netherlands,2020,46.6
Females,No response,Netherlands,2021,2.9
Females,No response,Netherlands,2022,4.6
Females,No response,Netherlands,2023,4.3
Females,No response,Norway,2014,1.4
Females,No response,Norway,2015,0.9
Females,No response,Norway,2016,1.0
Females,No response,Serbia,2023,3.2
Females,No response,Sweden,2015,1.0
Females,No response,Sweden,2017,1.6
Females,No response,Sweden,2018,1.6
Females,No response,Sweden,2020,3.7
Females,No response,Türkiye,2014,7508.4
Females,No response,Türkiye,2015,7836.3
Females,No response,Türkiye,2016,8117.8
Females,No response,Türkiye,2017,8522.6
Females,No response,Türkiye,2018,8791.0
Females,No response,Türkiye,2019,8693.7
Females,No response,Türkiye,2020,8108.3
Females,No response,Türkiye,2021,8775.7
Females,No response,Türkiye,2022,9650.8
Females,No response,Türkiye,2023,10045.4
Females,Stateless,Belgium,2016,2.2
Females,Stateless,Czechia,2017,0.6
Females,Stateless,Latvia,2023,2.1
Females,Stateless,Malta,2014,4.9
Females,Stateless,Malta,2015,4.0
Females,Stateless,Malta,2016,5.2
Females,Stateless,Malta,2018,0.7
Females,Stateless,United Kingdom,2014,5.8
Males,EU27 countries (from 2020) except reporting country,Austria,2014,145.2
Males,EU27 countries (from 2020) except reporting country,Austria,2015,165.6
Males,EU27 countries (from 2020) except reporting country,Austria,2016,173.2
Males,EU27 countries (from 2020) except reporting country,Austria,2017,191.6
Males,EU27 countries (from 2020) except reporting country,Austria,2018,200.2
Males,EU27 countries (from 2020) except reporting country,Austria,2019,208.0
Males,EU27 countries (from 2020) except reporting country,Austria,2020,215.3
Males,EU27 countries (from 2020) except reporting country,Austria,2021,225.9
Males,EU27 countries (from 2020) except reporting country,Austria,2022,241.3
Males,EU27 countries (from 2020) except reporting country,Austria,2023,265.0
Males,EU27 countries (from 2020) except reporting country,Belgium,2014,175.9
Males,EU27 countries (from 2020) except reporting country,Belgium,2015,182.3
Males,EU27 countries (from 2020) except reporting country,Belgium,2016,187.3
Males,EU27 countries (from 2020) except reporting country,Belgium,2017,198.7
Males,EU27 countries (from 2020) except reporting country,Belgium,2018,201.7
Males,EU27 countries (from 2020) except reporting country,Belgium,2019,202.5
Males,EU27 countries (from 2020) except reporting country,Belgium,2020,205.9
Males,EU27 countries (from 2020) except reporting country,Belgium,2021,220.7
Males,EU27 countries (from 2020) except reporting country,Belgium,2022,229.5
Males,EU27 countries (from 2020) except reporting country,Belgium,2023,219.0
Males,EU27 countries (from 2020) except reporting country,Switzerland,2014,452.8
Males,EU27 countries (from 2020) except reporting country,Switzerland,2015,467.4
Males,EU27 countries (from 2020) except reporting country,Switzerland,2016,473.6
Males,EU27 countries (from 2020) except reporting country,Switzerland,2017,489.9
Males,EU27 countries (from 2020) except reporting country,Switzerland,2018,492.5
Males,EU27 countries (from 2020) except reporting country,Switzerland,2019,501.7
Males,EU27 countries (from 2020) except reporting country,Switzerland,2020,506.1
Males,EU27 countries (from 2020) except reporting country,Switzerland,2021,507.5
Males,EU27 countries (from 2020) except reporting country,Switzerland,2022,522.9
Males,EU27 countries (from 2020) except reporting country,Switzerland,2023,541.8
Males,EU27 countries (from 2020) except reporting country,Cyprus,2014,17.9
Males,EU27 countries (from 2020) except reporting country,Cyprus,2015,19.7
Males,EU27 countries (from 2020) except reporting country,Cyprus,2016,22.1
Males,EU27 countries (from 2020) except reporting country,Cyprus,2017,23.4
Males,EU27 countries (from 2020) except reporting country,Cyprus,2018,21.2
Males,EU27 countries (from 2020) except reporting country,Cyprus,2019,25.4
Males,EU27 countries (from 2020) except reporting country,Cyprus,2020,27.4
Males,EU27 countries (from 2020) except reporting country,Cyprus,2021,26.4
Males,EU27 countries (from 2020) except reporting country,Cyprus,2022,26.2
Males,EU27 countries (from 2020) except reporting country,Cyprus,2023,26.2
Males,EU27 countries (from 2020) except reporting country,Czechia,2014,26.0
Males,EU27 countries (from 2020) except reporting country,Czechia,2015,28.1
Males,EU27 countries (from 2020) except reporting country,Czechia,2016,34.3
Males,EU27 countries (from 2020) except reporting country,Czechia,2017,41.0
Males,EU27 countries (from 2020) except reporting country,Czechia,2018,40.0
Males,EU27 countries (from 2020) except reporting country,Czechia,2019,42.0
Males,EU27 countries (from 2020) except reporting country,Czechia,2020,46.1
Males,EU27 countries (from 2020) except reporting country,Czechia,2021,50.5
Males,EU27 countries (from 2020) except reporting country,Czechia,2022,55.9
Males,EU27 countries (from 2020) except reporting country,Czechia,2023,49.1
Males,EU27 countries (from 2020) except reporting country,Germany,2014,1032.1
Males,EU27 countries (from 2020) except reporting country,Germany,2015,1150.8
Males,EU27 countries (from 2020) except reporting country,Germany,2016,1349.0
Males,EU27 countries (from 2020) except reporting country,Germany,2017,1382.7
Males,EU27 countries (from 2020) except reporting country,Germany,2018,1496.0
Males,EU27 countries (from 2020) except reporting country,Germany,2019,1513.8
Males,EU27 countries (from 2020) except reporting country,Germany,2020,1341.9
Males,EU27 countries (from 2020) except reporting country,Germany,2021,1396.6
Males,EU27 countries (from 2020) except reporting country,Germany,2022,1513.0
Males,EU27 countries (from 2020) except reporting country,Germany,2023,1572.7
Males,EU27 countries (from 2020) except reporting country,Denmark,2014,34.9
Males,EU27 countries (from 2020) except reporting country,Denmark,2015,38.8
Males,EU27 countries (from 2020) except reporting country,Denmark,2016,36.3
Males,EU27 countries (from 2020) except reporting country,Denmark,2017,38.3
Males,EU27 countries (from 2020) except reporting country,Denmark,2018,41.3
Males,EU27 countries (from 2020) except reporting country,Denmark,2019,42.5
Males,EU27 countries (from 2020) except reporting country,Denmark,2020,45.0
Males,EU27 countries (from 2020) except reporting country,Denmark,2021,47.6
Males,EU27 countries (from 2020) except reporting country,Denmark,2022,47.5
Males,EU27 countries (from 2020) except reporting country,Denmark,2023,48.4
Males,EU27 countries (from 2020) except reporting country,Estonia,2014,2.0
Males,EU27 countries (from 2020) except reporting country,Estonia,2015,1.6
Males,EU27 countries (from 2020) except reporting country,Estonia,2016,2.4
Males,EU27 countries (from 2020) except reporting country,Estonia,2017,3.9
Males,EU27 countries (from 2020) except reporting country,Estonia,2018,4.2
Males,EU27 countries (from 2020) except reporting country,Estonia,2019,2.7
Males,EU27 countries (from 2020) except reporting country,Estonia,2020,3.1
Males,EU27 countries (from 2020) except reporting country,Estonia,2021,4.0
Males,EU27 countries (from 2020) except reporting country,Estonia,2022,2.9
Males,EU27 countries (from 2020) except reporting country,Estonia,2023,3.3
Males,EU27 countries (from 2020) except reporting country,Greece,2014,23.5
Males,EU27 countries (from 2020) except reporting country,Greece,2015,18.9
Males,EU27 countries (from 2020) except reporting country,Greece,2016,17.9
Males,EU27 countries (from 2020) except reporting country,Greece,2017,16.4
Males,EU27 countries (from 2020) except reporting country,Greece,2018,15.5
Males,EU27 countries (from 2020) except reporting country,Greece,2019,14.5
Males,EU27 countries (from 2020) except reporting country,Greece,2020,12.6
Males,EU27 countries (from 2020) except reporting country,Greece,2021,10.7
Males,EU27 countries (from 2020) except reporting country,Greece,2022,6.4
Males,EU27 countries (from 2020) except reporting country,Greece,2023,6.6
Males,EU27 countries (from 2020) except reporting country,Spain,2014,353.8
Males,EU27 countries (from 2020) except reporting country,Spain,2015,348.1
Males,EU27 countries (from 2020) except reporting country,Spain,2016,369.7
Males,EU27 countries (from 2020) except reporting country,Spain,2017,395.5
Males,EU27 countries (from 2020) except reporting country,Spain,2018,425.2
Males,EU27 countries (from 2020) except reporting country,Spain,2019,462.9
Males,EU27 countries (from 2020) except reporting country,Spain,2020,428.5
Males,EU27 countries (from 2020) except reporting country,Spain,2021,402.8
Males,EU27 countries (from 2020) except reporting country,Spain,2022,444.6
Males,EU27 countries (from 2020) except reporting country,Spain,2023,444.6
Males,EU27 countries (from 2020) except reporting country,Finland,2014,18.5
Males,EU27 countries (from 2020) except reporting country,Finland,2015,18.7
Males,EU27 countries (from 2020) except reporting country,Finland,2016,21.2
Males,EU27 countries (from 2020) except reporting country,Finland,2017,22.1
Males,EU27 countries (from 2020) except reporting country,Finland,2018,21.5
Males,EU27 countries (from 2020) except reporting country,Finland,2019,21.5
Males,EU27 countries (from 2020) except reporting country,Finland,2020,20.2
Males,EU27 countries (from 2020) except reporting country,Finland,2021,31.7
Males,EU27 countries (from 2020) except reporting country,Finland,2022,33.6
Males,EU27 countries (from 2020) except reporting country,Finland,2023,34.4
Males,EU27 countries (from 2020) except reporting country,France,2014,291.7
Males,EU27 countries (from 2020) except reporting country,France,2015,271.5
Males,EU27 countries (from 2020) except reporting country,France,2016,282.9
Males,EU27 countries (from 2020) except reporting country,France,2017,295.4
Males,EU27 countries (from 2020) except reporting country,France,2018,326.1
Males,EU27 countries (from 2020) except reporting country,France,2019,326.3
Males,EU27 countries (from 2020) except reporting country,France,2020,296.0
Males,EU27 countries (from 2020) except reporting country,France,2021,292.2
Males,EU27 countries (from 2020) except reporting country,France,2022,304.4
Males,EU27 countries (from 2020) except reporting country,France,2023,316.6
Males,EU27 countries (from 2020) except reporting country,Croatia,2017,1.1
Males,EU27 countries (from 2020) except reporting country,Croatia,2018,1.1
Males,EU27 countries (from 2020) except reporting country,Croatia,2019,1.1
Males,EU27 countries (from 2020) except reporting country,Croatia,2020,1.3
Males,EU27 countries (from 2020) except reporting country,Croatia,2023,1.9
Males,EU27 countries (from 2020) except reporting country,Hungary,2014,11.3
Males,EU27 countries (from 2020) except reporting country,Hungary,2015,10.6
Males,EU27 countries (from 2020) except reporting country,Hungary,2016,9.7
Males,EU27 countries (from 2020) except reporting country,Hungary,2017,7.4
Males,EU27 countries (from 2020) except reporting country,Hungary,2018,9.1
Males,EU27 countries (from 2020) except reporting country,Hungary,2019,10.3
Males,EU27 countries (from 2020) except reporting country,Hungary,2020,6.6
Males,EU27 countries (from 2020) except reporting country,Hungary,2021,8.6
Males,EU27 countries (from 2020) except reporting country,Hungary,2022,9.2
Males,EU27 countries (from 2020) except reporting country,Hungary,2023,10.9
Males,EU27 countries (from 2020) except reporting country,Ireland,2014,96.3
Males,EU27 countries (from 2020) except reporting country,Ireland,2015,100.0
Males,EU27 countries (from 2020) except reporting country,Ireland,2016,107.9
Males,EU27 countries (from 2020) except reporting country,Ireland,2017,111.1
Males,EU27 countries (from 2020) except reporting country,Ireland,2018,116.4
Males,EU27 countries (from 2020) except reporting country,Ireland,2019,119.6
Males,EU27 countries (from 2020) except reporting country,Ireland,2020,115.3
Males,EU27 countries (from 2020) except reporting country,Ireland,2021,112.3
Males,EU27 countries (from 2020) except reporting country,Ireland,2022,122.6
Males,EU27 countries (from 2020) except reporting country,Ireland,2023,128.6
Males,EU27 countries (from 2020) except reporting country,Iceland,2014,3.6
Males,EU27 countries (from 2020) except reporting country,Iceland,2015,3.6
Males,EU27 countries (from 2020) except reporting country,Iceland,2016,4.2
Males,EU27 countries (from 2020) except reporting country,Iceland,2017,4.5
Males,EU27 countries (from 2020) except reporting country,Iceland,2018,4.6
Males,EU27 countries (from 2020) except reporting country,Iceland,2019,4.3
Males,EU27 countries (from 2020) except reporting country,Iceland,2020,3.8
Males,EU27 countries (from 2020) except reporting country,Iceland,2021,6.2
Males,EU27 countries (from 2020) except reporting country,Iceland,2022,8.0
Males,EU27 countries (from 2020) except reporting country,Iceland,2023,9.8
Males,EU27 countries (from 2020) except reporting country,Italy,2014,334.7
Males,EU27 countries (from 2020) except reporting country,Italy,2015,352.6
Males,EU27 countries (from 2020) except reporting country,Italy,2016,354.7
Males,EU27 countries (from 2020) except reporting country,Italy,2017,354.8
Males,EU27 countries (from 2020) except reporting country,Italy,2018,346.1
Males,EU27 countries (from 2020) except reporting country,Italy,2019,366.1
Males,EU27 countries (from 2020) except reporting country,Italy,2020,345.3
Males,EU27 countries (from 2020) except reporting country,Italy,2021,335.4
Males,EU27 countries (from 2020) except reporting country,Italy,2022,338.0
Males,EU27 countries (from 2020) except reporting country,Italy,2023,337.4
Males,EU27 countries (from 2020) except reporting country,Lithuania,2019,1.5
Males,EU27 countries (from 2020) except reporting country,Lithuania,2020,2.2
Males,EU27 countries (from 2020) except reporting country,Lithuania,2021,1.3
Males,EU27 countries (from 2020) except reporting country,Lithuania,2022,1.2
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2014,61.7
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2015,64.8
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2016,67.0
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2017,69.4
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2018,72.8
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2019,74.2
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2020,71.9
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2021,76.8
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2022,74.7
Males,EU27 countries (from 2020) except reporting country,Luxembourg,2023,78.3
Males,EU27 countries (from 2020) except reporting country,Latvia,2021,2.7
Males,EU27 countries (from 2020) except reporting country,Latvia,2022,2.9
Males,EU27 countries (from 2020) except reporting country,Latvia,2023,2.5
Males,EU27 countries (from 2020) except reporting country,Malta,2014,1.4
Males,EU27 countries (from 2020) except reporting country,Malta,2015,2.8
Males,EU27 countries (from 2020) except reporting country,Malta,2016,4.4
Males,EU27 countries (from 2020) except reporting country,Malta,2017,8.2
Males,EU27 countries (from 2020) except reporting country,Malta,2018,10.3
Males,EU27 countries (from 2020) except reporting country,Malta,2019,11.9
Males,EU27 countries (from 2020) except reporting country,Malta,2020,13.2
Males,EU27 countries (from 2020) except reporting country,Malta,2021,18.3
Males,EU27 countries (from 2020) except reporting country,Malta,2022,19.5
Males,EU27 countries (from 2020) except reporting country,Malta,2023,20.2
Males,EU27 countries (from 2020) except reporting country,Netherlands,2014,77.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2015,78.0
Males,EU27 countries (from 2020) except reporting country,Netherlands,2016,82.4
Males,EU27 countries (from 2020) except reporting country,Netherlands,2017,92.7
Males,EU27 countries (from 2020) except reporting country,Netherlands,2018,99.1
Males,EU27 countries (from 2020) except reporting country,Netherlands,2019,106.4
Males,EU27 countries (from 2020) except reporting country,Netherlands,2020,102.5
Males,EU27 countries (from 2020) except reporting country,Netherlands,2021,148.1
Males,EU27 countries (from 2020) except reporting country,Netherlands,2022,149.2
Males,EU27 countries (from 2020) except reporting country,Netherlands,2023,172.7
Males,EU27 countries (from 2020) except reporting country,Norway,2014,89.2
Males,EU27 countries (from 2020) except reporting country,Norway,2015,90.4
Males,EU27 countries (from 2020) except reporting country,Norway,2016,86.3
Males,EU27 countries (from 2020) except reporting country,Norway,2017,86.7
Males,EU27 countries (from 2020) except reporting country,Norway,2018,115.5
Males,EU27 countries (from 2020) except reporting country,Norway,2019,118.5
Males,EU27 countries (from 2020) except reporting country,Norway,2020,113.9
Males,EU27 countries (from 2020) except reporting country,Norway,2021,118.7
Males,EU27 countries (from 2020) except reporting country,Norway,2022,130.6
Males,EU27 countries (from 2020) except reporting country,Norway,2023,129.6
Males,EU27 countries (from 2020) except reporting country,Poland,2014,9.2
Males,EU27 countries (from 2020) except reporting country,Poland,2015,9.4
Males,EU27 countries (from 2020) except reporting country,Poland,2016,6.6
Males,EU27 countries (from 2020) except reporting country,Poland,2017,10.3
Males,EU27 countries (from 2020) except reporting country,Poland,2018,11.4
Males,EU27 countries (from 2020) except reporting country,Poland,2019,11.4
Males,EU27 countries (from 2020) except reporting country,Portugal,2014,12.1
Males,EU27 countries (from 2020) except reporting country,Portugal,2015,11.1
Males,EU27 countries (from 2020) except reporting country,Portugal,2016,10.1
Males,EU27 countries (from 2020) except reporting country,Portugal,2017,12.5
Males,EU27 countries (from 2020) except reporting country,Portugal,2018,13.0
Males,EU27 countries (from 2020) except reporting country,Portugal,2019,16.2
Males,EU27 countries (from 2020) except reporting country,Portugal,2020,14.8
Males,EU27 countries (from 2020) except reporting country,Portugal,2021,7.4
Males,EU27 countries (from 2020) except reporting country,Portugal,2022,11.7
Males,EU27 countries (from 2020) except reporting country,Portugal,2023,13.9
Males,EU27 countries (from 2020) except reporting country,Serbia,2014,1.5
Males,EU27 countries (from 2020) except reporting country,Serbia,2015,1.3
Males,EU27 countries (from 2020) except reporting country,Serbia,2016,1.3
Males,EU27 countries (from 2020) except reporting country,Serbia,2017,1.1
Males,EU27 countries (from 2020) except reporting country,Serbia,2018,1.4
Males,EU27 countries (from 2020) except reporting country,Serbia,2023,1.3
Males,EU27 countries (from 2020) except reporting country,Sweden,2014,60.9
Males,EU27 countries (from 2020) except reporting country,Sweden,2015,62.7
Males,EU27 countries (from 2020) except reporting country,Sweden,2016,63.7
Males,EU27 countries (from 2020) except reporting country,Sweden,2017,68.3
Males,EU27 countries (from 2020) except reporting country,Sweden,2018,71.6
Males,EU27 countries (from 2020) except reporting country,Sweden,2019,79.8
Males,EU27 countries (from 2020) except reporting country,Sweden,2020,77.5
Males,EU27 countries (from 2020) except reporting country,Sweden,2021,78.3
Males,EU27 countries (from 2020) except reporting country,Sweden,2022,82.2
Males,EU27 countries (from 2020) except reporting country,Sweden,2023,84.8
Males,EU27 countries (from 2020) except reporting country,Slovenia,2014,2.6
Males,EU27 countries (from 2020) except reporting country,Slovenia,2015,2.3
Males,EU27 countries (from 2020) except reporting country,Slovenia,2016,2.3
Males,EU27 countries (from 2020) except reporting country,Slovenia,2017,3.1
Males,EU27 countries (from 2020) except reporting country,Slovenia,2018,2.8
Males,EU27 countries (from 2020) except reporting country,Slovenia,2019,3.1
Males,EU27 countries (from 2020) except reporting country,Slovenia,2020,4.2
Males,EU27 countries (from 2020) except reporting country,Slovenia,2021,3.8
Males,EU27 countries (from 2020) except reporting country,Slovenia,2022,4.3
Males,EU27 countries (from 2020) except reporting country,Slovenia,2023,5.7
Males,EU27 countries (from 2020) except reporting country,Slovakia,2014,3.1
Males,EU27 countries (from 2020) except reporting country,Slovakia,2015,2.5
Males,EU27 countries (from 2020) except reporting country,Slovakia,2016,2.5
Males,EU27 countries (from 2020) except reporting country,Slovakia,2017,2.6
Males,EU27 countries (from 2020) except reporting country,Slovakia,2019,3.3
Males,EU27 countries (from 2020) except reporting country,Slovakia,2023,5.1
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2014,876.8
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2015,1018.2
Males,EU27 countries (from 2020) except reporting country,United Kingdom,2016,1166.1
